event_id,brand,event_date,bout_index,side,result,name_raw,gym_raw,name_normalized,weight_class_raw,source_url,fetched_at,mnews_slug,status,match_confidence,name_confidence
deep-nagoya-impact-2026-1st-round,DEEP NAGOYA IMPACT,2026-02-23,15,B,loss,浅野功暉,REBOOT,浅野功暉,DEEPウェルター級 5分2R,https://www.deep2001.com/deep-nagoya-impact-2026-1st-round/,2026-07-25,,missing,none,clean
deep-nagoya-impact-2026-1st-round,DEEP NAGOYA IMPACT,2026-02-23,16,A,loss,石田ガリット勝也,NEXSPORTS,石田ガリット勝也,DEEPバンタム級 5分2R,https://www.deep2001.com/deep-nagoya-impact-2026-1st-round/,2026-07-25,,missing,none,decorated_suspect
deep-nagoya-impact-2026-1st-round,DEEP NAGOYA IMPACT,2026-02-23,16,B,win,伊藤一輝,ボンサイ柔術,伊藤一輝,DEEPバンタム級 5分2R,https://www.deep2001.com/deep-nagoya-impact-2026-1st-round/,2026-07-25,,missing,none,clean
deep-nagoya-impact-2026-1st-round,DEEP NAGOYA IMPACT,2026-02-23,17,A,win,古市陸,クラブバーバリアン,古市陸,DEEPフライ級 5分2R,https://www.deep2001.com/deep-nagoya-impact-2026-1st-round/,2026-07-25,,missing,none,clean
deep-nagoya-impact-2026-1st-round,DEEP NAGOYA IMPACT,2026-02-23,17,B,loss,村田和生,戦ジム,村田和生,DEEPフライ級 5分2R,https://www.deep2001.com/deep-nagoya-impact-2026-1st-round/,2026-07-25,,missing,none,clean
deep-nagoya-impact-2026-1st-round,DEEP NAGOYA IMPACT,2026-02-23,18,A,loss,椿馨,NEXSPORTS,椿馨,DEEPバンタム級 5分2R,https://www.deep2001.com/deep-nagoya-impact-2026-1st-round/,2026-07-25,,missing,none,clean
deep-nagoya-impact-2026-1st-round,DEEP NAGOYA IMPACT,2026-02-23,18,B,win,鈴木幹也,戦ジム,鈴木幹也,DEEPバンタム級 5分2R,https://www.deep2001.com/deep-nagoya-impact-2026-1st-round/,2026-07-25,,missing,none,clean
deep-nagoya-impact-2026-1st-round,DEEP NAGOYA IMPACT,2026-02-23,19,A,win,福山佳祐,寒天ファイトスピリット,福山佳祐,DEEPフェザー級 5分2R,https://www.deep2001.com/deep-nagoya-impact-2026-1st-round/,2026-07-25,,missing,none,clean
deep-nagoya-impact-2026-1st-round,DEEP NAGOYA IMPACT,2026-02-23,19,B,loss,濱本佳樹,SPLASH,濱本佳樹,DEEPフェザー級 5分2R,https://www.deep2001.com/deep-nagoya-impact-2026-1st-round/,2026-07-25,,missing,none,clean
deep-nagoya-impact-2026-1st-round,DEEP NAGOYA IMPACT,2026-02-23,20,A,win,三島康貴,NEXSPORTS,三島康貴,DEEPフェザー級 3分2R アマチュアSルール,https://www.deep2001.com/deep-nagoya-impact-2026-1st-round/,2026-07-25,,missing,none,clean
deep-nagoya-impact-2026-1st-round,DEEP NAGOYA IMPACT,2026-02-23,20,B,loss,武山詩音,ALIVE,武山詩音,DEEPフェザー級 3分2R アマチュアSルール,https://www.deep2001.com/deep-nagoya-impact-2026-1st-round/,2026-07-25,,missing,none,clean
deep-nagoya-impact-2026-1st-round,DEEP NAGOYA IMPACT,2026-02-23,21,A,win,吉田翼,SPLASH,吉田翼,DEEPバンタム級 3分2R アマチュアSルール,https://www.deep2001.com/deep-nagoya-impact-2026-1st-round/,2026-07-25,,missing,none,clean
deep-nagoya-impact-2026-1st-round,DEEP NAGOYA IMPACT,2026-02-23,21,B,loss,高橋典斗,ボンサイ柔術,高橋典斗,DEEPバンタム級 3分2R アマチュアSルール,https://www.deep2001.com/deep-nagoya-impact-2026-1st-round/,2026-07-25,,missing,none,clean
deep-nagoya-impact-2026-1st-round,DEEP NAGOYA IMPACT,2026-02-23,22,A,win,森大夢,G.O.S MMA,森大夢,DEEPフライ級 3分2RアマチュアSルール,https://www.deep2001.com/deep-nagoya-impact-2026-1st-round/,2026-07-25,,missing,none,clean
deep-nagoya-impact-2026-1st-round,DEEP NAGOYA IMPACT,2026-02-23,22,B,loss,内野誠哉,COMRADE,内野誠哉,DEEPフライ級 3分2RアマチュアSルール,https://www.deep2001.com/deep-nagoya-impact-2026-1st-round/,2026-07-25,,missing,none,clean
deep-fight-challenge-2026-1st-round,DEEP FIGHT CHALLENGE,2026-01-23,1,A,loss,佐々木耀,k-clann,佐々木耀,DEEPフェザー級 5分2R,https://www.deep2001.com/deep-fight-challenge-2026-1st-round/,2026-07-25,,missing,none,clean
deep-fight-challenge-2026-1st-round,DEEP FIGHT CHALLENGE,2026-01-23,1,B,win,ダイヤ,FIRED UP GYM,ダイヤ,DEEPフェザー級 5分2R,https://www.deep2001.com/deep-fight-challenge-2026-1st-round/,2026-07-25,daiya,listed,exact,kana_only
deep-fight-challenge-2026-1st-round,DEEP FIGHT CHALLENGE,2026-01-23,2,A,win,トミー渡辺,KATANA GYM,トミー渡辺,DEEPライト級 5分2R,https://www.deep2001.com/deep-fight-challenge-2026-1st-round/,2026-07-25,,missing,none,clean
deep-fight-challenge-2026-1st-round,DEEP FIGHT CHALLENGE,2026-01-23,2,B,loss,アニンタ・アリ,FIRED UP GYM,アニンタ・アリ,DEEPライト級 5分2R,https://www.deep2001.com/deep-fight-challenge-2026-1st-round/,2026-07-25,,missing,none,kana_only
deep-fight-challenge-2026-1st-round,DEEP FIGHT CHALLENGE,2026-01-23,3,A,loss,ブラックタイガー,BOND GYM,ブラックタイガー,DEEPメガトン級 5分2R,https://www.deep2001.com/deep-fight-challenge-2026-1st-round/,2026-07-25,,missing,none,kana_only
deep-fight-challenge-2026-1st-round,DEEP FIGHT CHALLENGE,2026-01-23,3,B,win,ホワイトベア,レンジャージム新宿,ホワイトベア,DEEPメガトン級 5分2R,https://www.deep2001.com/deep-fight-challenge-2026-1st-round/,2026-07-25,,missing,none,kana_only
deep-fight-challenge-2026-1st-round,DEEP FIGHT CHALLENGE,2026-01-23,4,A,loss,佐藤カナウ,KNOCK OUT クロスポイント・パラエストラ吉祥寺,佐藤カナウ,DEEPフェザー級 3分2R アマチュアSルール,https://www.deep2001.com/deep-fight-challenge-2026-1st-round/,2026-07-25,,missing,none,clean
deep-fight-challenge-2026-1st-round,DEEP FIGHT CHALLENGE,2026-01-23,4,B,win,大越充悟,パラエストラ八王子,大越充悟,DEEPフェザー級 3分2R アマチュアSルール,https://www.deep2001.com/deep-fight-challenge-2026-1st-round/,2026-07-25,,missing,none,clean
deep-fight-challenge-2026-1st-round,DEEP FIGHT CHALLENGE,2026-01-23,5,A,loss,佐藤照栄,パンクライズム横浜,佐藤照栄,DEEPフライ級 3分2R アマチュアSルール,https://www.deep2001.com/deep-fight-challenge-2026-1st-round/,2026-07-25,,missing,none,clean
deep-fight-challenge-2026-1st-round,DEEP FIGHT CHALLENGE,2026-01-23,5,B,win,福嶋司,パラエストラ八王子,福嶋司,DEEPフライ級 3分2R アマチュアSルール,https://www.deep2001.com/deep-fight-challenge-2026-1st-round/,2026-07-25,,missing,none,clean
deep-fight-challenge-2026-1st-round,DEEP FIGHT CHALLENGE,2026-01-23,6,A,loss,金子蒼空,FIGHTER`S FLOW,金子蒼空,DEEPフライ級 3分2R アマチュアSルール,https://www.deep2001.com/deep-fight-challenge-2026-1st-round/,2026-07-25,,missing,none,clean
deep-fight-challenge-2026-1st-round,DEEP FIGHT CHALLENGE,2026-01-23,6,B,win,横山桔平,THE BLACK BELT JAPAN,横山桔平,DEEPフライ級 3分2R アマチュアSルール,https://www.deep2001.com/deep-fight-challenge-2026-1st-round/,2026-07-25,,missing,none,clean
deep-fight-challenge-2026-1st-round,DEEP FIGHT CHALLENGE,2026-01-23,7,A,loss,佐藤修斗,JAPAN TOP TEAM,佐藤修斗,DEEPバンタム級 3分2R アマチュアSルール,https://www.deep2001.com/deep-fight-challenge-2026-1st-round/,2026-07-25,,missing,none,clean
deep-fight-challenge-2026-1st-round,DEEP FIGHT CHALLENGE,2026-01-23,7,B,win,ランペイジ竜太,K-Clann,ランペイジ竜太,DEEPバンタム級 3分2R アマチュアSルール,https://www.deep2001.com/deep-fight-challenge-2026-1st-round/,2026-07-25,,missing,none,clean
deep-tokyo-impact-2025-6th-round,DEEP TOKYO IMPACT,2025-12-14,1,A,loss,越智晴雄,Little Giant Gym,越智晴雄,DEEPストロー級タイトルマッチ 5分3R,https://www.deep2001.com/deep-tokyo-impact-2025-6th-round/,2026-07-25,,missing,none,clean
deep-tokyo-impact-2025-6th-round,DEEP TOKYO IMPACT,2025-12-14,1,B,win,杉山空,THE BLACK BELT JAPAN,杉山空,DEEPストロー級タイトルマッチ 5分3R,https://www.deep2001.com/deep-tokyo-impact-2025-6th-round/,2026-07-25,sugiyama-sora,listed,exact,clean
deep-tokyo-impact-2025-6th-round,DEEP TOKYO IMPACT,2025-12-14,2,A,loss,小崎連,リバーサルジム久喜WINGS,小崎連,セミファイナル DEEPバンタム級 5分3R,https://www.deep2001.com/deep-tokyo-impact-2025-6th-round/,2026-07-25,kozaki-ren,listed,exact,clean
deep-tokyo-impact-2025-6th-round,DEEP TOKYO IMPACT,2025-12-14,2,B,win,中務太陽,BLOWS,中務太陽,セミファイナル DEEPバンタム級 5分3R,https://www.deep2001.com/deep-tokyo-impact-2025-6th-round/,2026-07-25,nakatsukasa-taiyo,listed,exact,clean
deep-tokyo-impact-2025-6th-round,DEEP TOKYO IMPACT,2025-12-14,3,A,loss,安谷屋智弘,氷ヲ刻メ／池田道場,安谷屋智弘,DEEPフライ級 5分2R,https://www.deep2001.com/deep-tokyo-impact-2025-6th-round/,2026-07-25,,missing,none,clean
deep-tokyo-impact-2025-6th-round,DEEP TOKYO IMPACT,2025-12-14,3,B,win,力也,FIGHT FARM,力也,DEEPフライ級 5分2R,https://www.deep2001.com/deep-tokyo-impact-2025-6th-round/,2026-07-25,rikiya,listed,exact,clean
deep-tokyo-impact-2025-6th-round,DEEP TOKYO IMPACT,2025-12-14,4,A,loss,松岡疾人,NEX SPORTS,松岡疾人,DEEPフライ級 5分2R,https://www.deep2001.com/deep-tokyo-impact-2025-6th-round/,2026-07-25,,missing,none,clean
deep-tokyo-impact-2025-6th-round,DEEP TOKYO IMPACT,2025-12-14,4,B,win,松井優磨,KATANA GYM,松井優磨,DEEPフライ級 5分2R,https://www.deep2001.com/deep-tokyo-impact-2025-6th-round/,2026-07-25,,missing,none,clean
deep-tokyo-impact-2025-6th-round,DEEP TOKYO IMPACT,2025-12-14,5,A,win,鈴木大晟,パラエストラ八王子,鈴木大晟,DEEPフェザー級 5分2R,https://www.deep2001.com/deep-tokyo-impact-2025-6th-round/,2026-07-25,suzuki-taisei,listed,exact,clean
deep-tokyo-impact-2025-6th-round,DEEP TOKYO IMPACT,2025-12-14,5,B,loss,藤井連,FIGHTER’S FLOW,藤井連,DEEPフェザー級 5分2R,https://www.deep2001.com/deep-tokyo-impact-2025-6th-round/,2026-07-25,,missing,none,clean
deep-tokyo-impact-2025-6th-round,DEEP TOKYO IMPACT,2025-12-14,6,A,loss,今村豊,POLAR GYM OSAKA,今村豊,DEEP 68kg以下 5分2R,https://www.deep2001.com/deep-tokyo-impact-2025-6th-round/,2026-07-25,,missing,none,clean
deep-tokyo-impact-2025-6th-round,DEEP TOKYO IMPACT,2025-12-14,6,B,win,カンジ,和術慧舟會HEARTS,カンジ,DEEP 68kg以下 5分2R,https://www.deep2001.com/deep-tokyo-impact-2025-6th-round/,2026-07-25,,missing,none,kana_only
deep-tokyo-impact-2025-6th-round,DEEP TOKYO IMPACT,2025-12-14,7,A,win,井上竜旗,剛毅會,井上竜旗,DEEPライト級 5分2R,https://www.deep2001.com/deep-tokyo-impact-2025-6th-round/,2026-07-25,,missing,none,clean
deep-tokyo-impact-2025-6th-round,DEEP TOKYO IMPACT,2025-12-14,7,B,loss,野尻大輔,パラエストラ八王子,野尻大輔,DEEPライト級 5分2R,https://www.deep2001.com/deep-tokyo-impact-2025-6th-round/,2026-07-25,,missing,none,clean
