event_id,event_date,event_title,event_subtitle,event_place,event_org_flags,bout_id,card_no,strap_title,weight_label,round_format,fighter1_shooto_id,fighter1_name,fighter1_gym,fighter1_weight_test,fighter1_mnews_slug,fighter2_shooto_id,fighter2_name,fighter2_gym,fighter2_weight_test,fighter2_mnews_slug,resolved_outcome,resolution_reason,result_round,result_time,result_type_class,result_type_text,result_method,note_text
174,2023-03-26,越後風神祭り10,プロフェッショナル修斗公式戦,万代島多目的広場 『大かま』,ECHIGO_REGIONAL;PRO_SHOOTO_MAINLINE,3707,8,新人王決定トーナメント,ライト級,5分2R,1509,グジユン,修斗GYM神戸,計量結果 :70.0 Kg,,1494,畑田智洋,ピロクテテス新潟,計量結果 :70.2 Kg,,F1_WIN_F2_LOSS,opacity (single fighter dimmed),1,00:15,ko,KO,,［レフェリー］片岡誠人
174,2023-03-26,越後風神祭り10,プロフェッショナル修斗公式戦,万代島多目的広場 『大かま』,ECHIGO_REGIONAL;PRO_SHOOTO_MAINLINE,3708,7,,フェザー級,5分2R,1361,岡田達磨,SAI-GYM,計量結果 :65.5 Kg,,1204,平澤克明,飛翔塾コンドル,計量結果 :65.4 Kg,,F1_WIN_F2_LOSS,opacity (single fighter dimmed),1,04:17,tko,TKO,グラウンドパンチレフェリーストップ,［レフェリー］大内　敬
174,2023-03-26,越後風神祭り10,プロフェッショナル修斗公式戦,万代島多目的広場 『大かま』,ECHIGO_REGIONAL;PRO_SHOOTO_MAINLINE,3709,6,,フェザー級,5分2R,275,小川将貴,ピロクテテス新潟,計量結果 :65.8 Kg,,1362,櫻庭泰裕,ANSWER FIGHT,計量結果 :65.3 Kg,,F1_LOSS_F2_WIN,score 0-1 (overrides opacity if needed),,,ud,判定 0-1,,［レフェリー］片岡誠人 ［サブレフェリー］ 大内　敬 19-19（1R 9-10／2R 10-9） 佐藤裕介 18-19（1R 8-10／2R 10-9） 小島邦裕 19-19（1R 9-10／2R 10-9）
174,2023-03-26,越後風神祭り10,プロフェッショナル修斗公式戦,万代島多目的広場 『大かま』,ECHIGO_REGIONAL;PRO_SHOOTO_MAINLINE,3710,5,,フェザー級,5分2R,350,小林孝秀,SLACK,計量結果 :65.6 Kg,,1120,ムテカツ,総合格闘技ゴンズジム,計量結果 :65.8 Kg,,F1_LOSS_F2_WIN,score 0-2 (overrides opacity if needed),,,ud,判定 0-2,,［レフェリー］片岡誠人 ［サブレフェリー］ 大内　敬 18-20（1R 9-10／2R 9-10） 山田泰範 18-20（1R 9-10／2R 9-10） 小島邦裕 19-19（1R 10-9／2R 9-10）
174,2023-03-26,越後風神祭り10,プロフェッショナル修斗公式戦,万代島多目的広場 『大かま』,ECHIGO_REGIONAL;PRO_SHOOTO_MAINLINE,3711,4,,フェザー級,5分2R,1163,須貝THEYAMANBA,ピロクテテス新潟,計量結果 :65.6 Kg,,1420,メイヘム和成,パラエストラ小岩,計量結果 :64.9 Kg,,F1_LOSS_F2_WIN,score 0-3 (overrides opacity if needed),,,ud,判定 0-3,,［レフェリー］片岡誠人 ［サブレフェリー］ 佐藤裕介 18-20（1R 9-10／2R 9-10） 山田泰範 18-20（1R 9-10／2R 9-10） 小島邦裕 18-20（1R 9-10／2R 9-10）
174,2023-03-26,越後風神祭り10,プロフェッショナル修斗公式戦,万代島多目的広場 『大かま』,ECHIGO_REGIONAL;PRO_SHOOTO_MAINLINE,3712,3,,フライ級,5分2R,1495,社長THEHIGHBALL,DRAGON'S DEN,計量結果 :56.5 Kg,,1560,蓮池勇太,飛翔塾,計量結果 :56.2 Kg,,F1_LOSS_F2_WIN,opacity (single fighter dimmed),1,01:40,tko,TKO,レフェリーストップ,［レフェリー］大内　敬
174,2023-03-26,越後風神祭り10,プロフェッショナル修斗公式戦,万代島多目的広場 『大かま』,ECHIGO_REGIONAL;PRO_SHOOTO_MAINLINE,3713,2,,フェザー級,5分2R,1561,澤江優侍,フリー,計量結果 :65.6 Kg,,1562,椿馨,Katana Gym,計量結果 :65.4 Kg,,F1_LOSS_F2_WIN,score 0-1 (overrides opacity if needed),,,ud,判定 0-1,,［レフェリー］片岡誠人 ［サブレフェリー］ 大内　敬 19-19（1R 9-10／2R 10-9） 山田泰範 19-19（1R 10-9／2R 9-10） 藤石義和 18-20（1R 9-10／2R 9-10）
174,2023-03-26,越後風神祭り10,プロフェッショナル修斗公式戦,万代島多目的広場 『大かま』,ECHIGO_REGIONAL;PRO_SHOOTO_MAINLINE,3714,1,,アマチュア修斗,3分2R,1563,隼吾,総合格闘技ジムBATTLE,計量結果 :56.0 Kg,,1365,本多弥彦直樹,SAI-GYM,計量結果 :56.4 Kg,,F1_WIN_F2_LOSS,score 2-0 (overrides opacity if needed),,,ud,判定 2-0,,［レフェリー］大内　敬 ［ジャッジ］ A：片岡誠人 20-18（1R 10-9／2R 10-9） B：山田泰範 19-19（1R 9-10／2R 10-9） C：藤石義和 20-18（1R 10-9／2R 10-9）
153,2023-03-19,PROFESSIONAL SHOOTO 2023 Vol.2,プロフェッショナル修斗公式戦,後楽園ホール,PRO_SHOOTO_MAINLINE,3644,8,世界フェザー級チャンピオンシップ,フェザー級,5分5R,288,SASUKE,MASTER JAPAN,計量結果 :65.6 Kg,sasuke,701,たてお,ELEVEN,計量結果 :65.8 Kg,tateo,F1_WIN_F2_LOSS,opacity (single fighter dimmed),2,01:49,ko,KO,,王者SASUKEが世界フェザー級王座を防衛。
153,2023-03-19,PROFESSIONAL SHOOTO 2023 Vol.2,プロフェッショナル修斗公式戦,後楽園ホール,PRO_SHOOTO_MAINLINE,3642,7,,フライ級,5分3R,959,関口祐冬,修斗GYM東京,計量結果 :56.6 Kg,,49,新井丈,和術慧舟會HEARTS,計量結果 :56.6 Kg,arai-jo,F1_LOSS_F2_WIN,score 0-3 (overrides opacity if needed),,,ud,判定 0-3,,［レフェリー］豊永　稔 ［サブレフェリー］ 福田正人 27-30（1R 9-10／2R 9-10／3R 9-10） 片岡誠人 27-30（1R 9-10／2R 9-10／3R 9-10） 柴田　旭 27-30（1R 9-10／2R 9-10／3R 9-10）
153,2023-03-19,PROFESSIONAL SHOOTO 2023 Vol.2,プロフェッショナル修斗公式戦,後楽園ホール,PRO_SHOOTO_MAINLINE,3643,6,,ストロー級,5分3R,1129,安芸柊斗,MMA Zジム,計量結果 :52.0 Kg,,30,澤田龍人,AACC×剛毅會,計量結果 :52.1 Kg,,F1_WIN_F2_LOSS,opacity (single fighter dimmed),1,03:49,tko,TKO,レフェリーストップ,［レフェリー］福田正人
153,2023-03-19,PROFESSIONAL SHOOTO 2023 Vol.2,プロフェッショナル修斗公式戦,後楽園ホール,PRO_SHOOTO_MAINLINE,3655,5,,ライト級,5分3R,1295,マックス・ザ・ボディ,BRAVE,計量結果 :70.0 Kg,,354,菅原和政,MASTER JAPAN FUKUOKA,計量結果 :70.2 Kg,,F1_WIN_F2_LOSS,opacity (single fighter dimmed),1,01:18,tko,TKO,レフェリーストップ,［レフェリー］福田正人
153,2023-03-19,PROFESSIONAL SHOOTO 2023 Vol.2,プロフェッショナル修斗公式戦,後楽園ホール,PRO_SHOOTO_MAINLINE,3646,4,epsomsalt sea crystals Presentsインフィニティリーグ,フェザー級,5分2R,1369,竹原魁晟,THE BLACKBELT JAPAN,計量結果 :65.6 Kg,,1249,上原平,リバーサルジム横浜グランドスラム,計量結果 :65.7 Kg,,DRAW,score tied 0-0,,,ud,判定 0-0,,※両選手が勝ち点1Pを獲得（共に累計1P） ［レフェリー］田澤康宏 ［サブレフェリー］ 片岡誠人 19-19（1R 9-10／2R 10-9） 豊永　稔 19-19（1R 9-10／2R 10-9） 長瀬達郎 19-19（1R 9-10／2R 10-9）
153,2023-03-19,PROFESSIONAL SHOOTO 2023 Vol.2,プロフェッショナル修斗公式戦,後楽園ホール,PRO_SHOOTO_MAINLINE,3647,3,epsomsalt sea crystals Presentsインフィニティリーグ,フェザー級,5分2R,1402,浜松ヤマト,T-GRIP TOKYO,計量結果 :65.8 Kg,,1313,CHAN龍,MMA Zジム,計量結果 :68.1 Kg,,UNRESOLVED,"both dimmed, no score, no judge tallies, no note keyword match",,,,,,
153,2023-03-19,PROFESSIONAL SHOOTO 2023 Vol.2,プロフェッショナル修斗公式戦,後楽園ホール,PRO_SHOOTO_MAINLINE,3656,2,,バンタム級,5分2R,1141,野瀬翔平,MASTER JAPAN FUKUOKA,計量結果 :61.1 Kg,nose-shohei,1253,新井拓巳,ストライプル新百合ケ丘,計量結果 :61.2 Kg,,F1_WIN_F2_LOSS,opacity (single fighter dimmed),1,02:53,submision,S,チキンウイング・アームロック,［レフェリー］長瀬達郎
153,2023-03-19,PROFESSIONAL SHOOTO 2023 Vol.2,プロフェッショナル修斗公式戦,後楽園ホール,PRO_SHOOTO_MAINLINE,3645,1,,バンタム級,5分2R,1069,榎本明,TRIBE TOKYO MMA,計量結果 :61.1 Kg,,1299,チョウスソン,NAUGHTY HOUSE,計量結果 :61.2 Kg,,F1_LOSS_F2_WIN,opacity (single fighter dimmed),1,04:52,submision,S,スリーパーホールド,［レフェリー］柴田　旭
153,2023-03-19,PROFESSIONAL SHOOTO 2023 Vol.2,プロフェッショナル修斗公式戦,後楽園ホール,PRO_SHOOTO_MAINLINE,3657,2,,キッズ・ジュニア修斗,3分1R,1540,杉本越,AACC,計量結果 :27.0 Kg,,1541,吉村柚咲,X-TREAM EBINA,計量結果 :26.1 Kg,,F1_LOSS_F2_WIN,opacity (single fighter dimmed),1,00:31,submision,TS,腕十字固め,［レフェリー］柴田　旭
153,2023-03-19,PROFESSIONAL SHOOTO 2023 Vol.2,プロフェッショナル修斗公式戦,後楽園ホール,PRO_SHOOTO_MAINLINE,3658,1,,キッズ・ジュニア修斗,3分1R,1543,杉本開,AACC,計量結果 :22.9 Kg,,1542,遠藤千帆,心技館,計量結果 :24.3 Kg,,F1_WIN_F2_LOSS,opacity (single fighter dimmed),1,01:29,submision,TS,腕十字固め,17:40開始予定 ［レフェリー］田澤康宏
154,2023-03-05,BORDER2023「The1st」,プロフェッショナル修斗公式戦,大阪・コミュニティプラザ平野,BORDER;PRO_SHOOTO_MAINLINE,3648,7,,バンタム級,5分2R,200,エダ塾長こうすけ,MIBURO,計量結果 :61.0 Kg,,624,國頭武,BURST,計量結果 :60.9 Kg,,F1_LOSS_F2_WIN,opacity (single fighter dimmed),2,04:59,tko,TKO,レフェリーストップ,［レフェリー］吉田元貴 ［サブレフェリー］ 豊島孝尚 1R 9-10 安芸佳孝 1R 9-10 加納　学 1R 9-10
154,2023-03-05,BORDER2023「The1st」,プロフェッショナル修斗公式戦,大阪・コミュニティプラザ平野,BORDER;PRO_SHOOTO_MAINLINE,3649,6,新人王決定トーナメント 1回戦,フェザー級,5分2R,1425,宇藤彰貴,総合格闘技道場ゴンズジム,計量結果 :65.1 Kg,,1512,轟轟,総合格闘技道場コブラ会,計量結果 :65.5 Kg,,F1_WIN_F2_LOSS,opacity (single fighter dimmed),1,00:13,ko,KO,,※勝利した赤：宇藤がトーナメント2回戦進出。次戦では老翁（ネックススポーツ）との対戦が決定。
154,2023-03-05,BORDER2023「The1st」,プロフェッショナル修斗公式戦,大阪・コミュニティプラザ平野,BORDER;PRO_SHOOTO_MAINLINE,3650,5,,女子アトム級,5分2R,1527,古賀愛蘭,BURST,計量結果 :47.4 Kg,,920,ヒヤマNFC,NFC,計量結果 :47.6 Kg,,F1_WIN_F2_LOSS,opacity (single fighter dimmed),1,01:45,tko,TKO,レフェリーストップ,［レフェリー］吉田元貴
154,2023-03-05,BORDER2023「The1st」,プロフェッショナル修斗公式戦,大阪・コミュニティプラザ平野,BORDER;PRO_SHOOTO_MAINLINE,3651,4,,フライ級,5分2R,223,西村大地,パラエストラ天満,計量結果 :56.4 Kg,,1383,井口翔太,修斗GYM神戸,計量結果 :56.6 Kg,,DRAW,score tied 1-1,,,ud,判定 1-1,,［レフェリー］吉田元貴 ［サブレフェリー］ 豊島孝尚 20-18（1R 10-9／2R 10-9） 安芸佳孝 18-20（1R 9-10／2R 9-10） 加納　学 19-19（1R 9-10／2R 10-9）
154,2023-03-05,BORDER2023「The1st」,プロフェッショナル修斗公式戦,大阪・コミュニティプラザ平野,BORDER;PRO_SHOOTO_MAINLINE,3652,3,,バンタム級,5分2R,1268,岩佐和哉,MMA＆BJJ　BLOWS,計量結果 :60.8 Kg,,1538,宮口龍鳳,総合格闘技道場コブラ会,計量結果 :61.2 Kg,miyaguchi-ryuho,F1_LOSS_F2_WIN,opacity (single fighter dimmed),2,02:18,ko,KO,,［レフェリー］吉田元貴 ［サブレフェリー］ 豊島孝尚 1R 10-9 安芸佳孝 1R 10-9 加納　学 1R 10-9
154,2023-03-05,BORDER2023「The1st」,プロフェッショナル修斗公式戦,大阪・コミュニティプラザ平野,BORDER;PRO_SHOOTO_MAINLINE,3653,2,,ストロー級,5分2R,1382,三輪勇気,修斗GYM神戸,計量結果 :52.1 Kg,,1539,谷中たいち,格闘技吉田道場,計量結果 :51.8 Kg,,F1_LOSS_F2_WIN,score 0-3 (overrides opacity if needed),,,ud,判定 0-3,,［レフェリー］吉田元貴 ［サブレフェリー］ 豊島孝尚 18-20（1R 9-10／2R 9-10） 安芸佳孝 18-20（1R 9-10／2R 9-10） 加納　学 18-20（1R 9-10／2R 9-10）
154,2023-03-05,BORDER2023「The1st」,プロフェッショナル修斗公式戦,大阪・コミュニティプラザ平野,BORDER;PRO_SHOOTO_MAINLINE,3654,1,,フライ級,5分2R,1173,當房桂,修斗GYMS直心会,計量結果 :56.4 Kg,,1488,マルザヘンペーソク,MIBURO,計量結果 :56.3 Kg,,F1_LOSS_F2_WIN,opacity (single fighter dimmed),2,04:11,tko,TKO,レフェリーストップ,［レフェリー］吉田元貴 ［サブレフェリー］ 豊島孝尚 1R 9-10 安芸佳孝 1R 9-10 加納　学 1R 9-10
151,2023-01-15,PROFESSIONAL SHOOTO 2023 開幕戦,プロフェッショナル修斗公式戦,東京・後楽園ホール,PRO_SHOOTO_MAINLINE,3631,9,,フェザー級,5分3R,314,山本健斗デリカット,総合格闘技道場コブラ会,計量結果 :65.7 Kg,,1534,山本琢也,パラエストラ千葉,計量結果 :65.7 Kg,,F1_LOSS_F2_WIN,opacity (single fighter dimmed),2,00:27,tko,TKO,レフェリーストップ,［レフェリー］片岡誠人 ［サブレフェリー］ 福田正人 1R 8-10 豊永　稔 1R 8-10 長瀬達郎 1R 8-10
151,2023-01-15,PROFESSIONAL SHOOTO 2023 開幕戦,プロフェッショナル修斗公式戦,東京・後楽園ホール,PRO_SHOOTO_MAINLINE,3632,8,,,5分3R,130,加藤ケンジ,NeighborHood,計量結果 :62.9 Kg,,1535,ロイベ・デ・オリベイラ・ネイト,EVOLUCAO THAI,計量結果 :63.0 Kg,,F1_LOSS_F2_WIN,opacity (single fighter dimmed),2,04:37,tko,TKO,レフェリーストップ,［レフェリー］豊永　稔 ［サブレフェリー］ 福田正人 1R 9-10 片岡誠人 1R 9-10 柴田　旭 1R 9-10
151,2023-01-15,PROFESSIONAL SHOOTO 2023 開幕戦,プロフェッショナル修斗公式戦,東京・後楽園ホール,PRO_SHOOTO_MAINLINE,3634,7,,バンタム級,5分3R,1185,野尻定由,MASTER JAPAN FUKUOKA,計量結果 :61.2 Kg,,1339,齋藤奨司,FIGHT FARM,計量結果 :61.1 Kg,saito-shoji,F1_LOSS_F2_WIN,opacity (single fighter dimmed),1,04:23,ko,KO,,［レフェリー］福田正人
151,2023-01-15,PROFESSIONAL SHOOTO 2023 開幕戦,プロフェッショナル修斗公式戦,東京・後楽園ホール,PRO_SHOOTO_MAINLINE,3633,6,,女子スーパーアトム級,5分3R,1208,黒部三奈,マスタージャパン,計量結果 :49.9 Kg,,1536,渡辺彩華,AACC/IDEA ASAKUSA,計量結果 :49.6 Kg,,F1_LOSS_F2_WIN,opacity (single fighter dimmed),2,02:29,ko,KO,,［レフェリー］福田正人 ［サブレフェリー］ 長瀬達郎 1R 9-10 豊永　稔 1R 9-10 柴田　旭 1R 9-10
151,2023-01-15,PROFESSIONAL SHOOTO 2023 開幕戦,プロフェッショナル修斗公式戦,東京・後楽園ホール,PRO_SHOOTO_MAINLINE,3635,5,2022年度新人王決定トーナメント,フライ級,5分2R,1423,須藤晃大,EXFIGHT,計量結果 :56.7 Kg,,1340,片山将宏,TRIBE TOKYO M.M.A,計量結果 :56.6 Kg,,F1_LOSS_F2_WIN,score 0-3 (overrides opacity if needed),,,ud,判定 0-3,,※青：片山が2022年度フライ級新人王に決定 ［レフェリー］田澤康宏 ［サブレフェリー］ 片岡誠人 18-20（1R 9-10／2R 9-10） 豊永　稔 18-20（1R 9-10／2R 9-10） 長瀬達郎 18-20（1R 9-10／2R 9-10）
151,2023-01-15,PROFESSIONAL SHOOTO 2023 開幕戦,プロフェッショナル修斗公式戦,東京・後楽園ホール,PRO_SHOOTO_MAINLINE,3639,4,2022年度新人王決定トーナメント,ウェルター級,5分2R,1499,クアト驎,パラエストラ小岩,計量結果 :77.1 Kg,,1537,エフェヴィガ雄志,TRIBE TOKYO M.M.A,計量結果 :76.9 Kg,efeviga-yushi,F1_LOSS_F2_WIN,opacity (single fighter dimmed),1,01:20,tko,TKO,レフェリーストップ,※青：エフェヴィガが2022年度ウェルター級新人王に決定 ［レフェリー］長瀬達郎
151,2023-01-15,PROFESSIONAL SHOOTO 2023 開幕戦,プロフェッショナル修斗公式戦,東京・後楽園ホール,PRO_SHOOTO_MAINLINE,3637,3,新人王決定トーナメント,フェザー級,5分2R,1296,椿飛鳥,フリー,計量結果 :65.5 Kg,tsubaki-asuka,1313,CHAN龍,MMA Zジム,計量結果 :65.7 Kg,,F1_LOSS_F2_WIN,opacity (single fighter dimmed),1,01:52,tko,TKO,レフェリーストップ,※赤：椿の腕の負傷によるレフェリーストップ ※※青：CHAN-龍が2022年度フェザー級新人王に決定 ［レフェリー］豊永　稔
151,2023-01-15,PROFESSIONAL SHOOTO 2023 開幕戦,プロフェッショナル修斗公式戦,東京・後楽園ホール,PRO_SHOOTO_MAINLINE,3638,2,2022年度新人王決定トーナメント,,5分2R,1442,安海健人,ALMA FIGHT GYM BASE,計量結果 :70.2 Kg,,1455,深見弦汰,赤崎道場A-SPIRIT,計量結果 :69.8 Kg,,F1_WIN_F2_LOSS,score 3-0 (overrides opacity if needed),,,ud,判定 3-0,,※赤：安海が2022年度ライト級新人王に決定 ［レフェリー］片岡誠人 ［サブレフェリー］ 福田正人 20-17（1R 10-8／2R 10-9） 豊永　稔 20-18（1R 10-9／2R 10-9） 田澤康宏 20-18（1R 10-9／2R 10-9）
151,2023-01-15,PROFESSIONAL SHOOTO 2023 開幕戦,プロフェッショナル修斗公式戦,東京・後楽園ホール,PRO_SHOOTO_MAINLINE,3640,1,,女子,5分2R,1404,Fukky,修斗GYM神戸,計量結果 :48.8 Kg,,1484,天天さくら,総合格闘技ジムBATTLE,計量結果 :48.7 Kg,,F1_WIN_F2_LOSS,opacity (single fighter dimmed),1,03:35,tko,TKO,レフェリーストップ,※青：天天の負傷によるレフェリーストップ ［レフェリー］柴田　旭
151,2023-01-15,PROFESSIONAL SHOOTO 2023 開幕戦,プロフェッショナル修斗公式戦,東京・後楽園ホール,PRO_SHOOTO_MAINLINE,3641,,,,5分2R,1184,ヨシイノウエ,パラエストラTB,計量結果 :67.7 Kg,,1355,磯部鉄心,パラエストラ松戸,計量結果 :68.0 Kg,,F1_LOSS_F2_WIN,opacity (single fighter dimmed),2,04:57,submision,TS,横三角絞め,［レフェリー］柴田　旭 ［サブレフェリー］ 福田正人 1R 10-9 豊永　稔 1R 10-9 田澤康宏 1R 10-9
145,2022-12-11,PROFESSIONAL SHOOTO 2022 Vol.8 in OSAKA,プロフェッショナル修斗公式戦,メルパルクホールOSAKA,PRO_SHOOTO_MAINLINE,3579,12,,ライト級,5分3R,1295,マックス・ザ・ボディ,BRAVE,計量結果 :69.9 Kg,,1102,田中有,総合格闘技道場reliable,計量結果 :69.7 Kg,,F1_WIN_F2_LOSS,score 3-0 (overrides opacity if needed),,,ud,判定 3-0,,［レフェリー］吉田元貴 ［サブレフェリー］ 片岡誠人 30-27（1R 10-9／2R 10-9／3R 10-9） 山本諭志 30-27（1R 10-9／2R 10-9／3R 10-9） 豊島孝尚 30-27（1R 10-9／2R 10-9／3R 10-9）
145,2022-12-11,PROFESSIONAL SHOOTO 2022 Vol.8 in OSAKA,プロフェッショナル修斗公式戦,メルパルクホールOSAKA,PRO_SHOOTO_MAINLINE,3580,11,,ストロー級,5分3R,1167,田上こゆる,BLOWS,計量結果 :51.8 Kg,,1316,泰斗,MMA RANGERS GYM,計量結果 :52.1 Kg,,F1_WIN_F2_LOSS,score 3-0 (overrides opacity if needed),,,ud,判定 3-0,,［レフェリー］岡田剛史 ［サブレフェリー］ 片岡誠人 29-28（1R 10-9／2R 10-9／3R 9-10） 吉田元貴 29-28（1R 10-9／2R 10-9／3R 9-10） 豊島孝尚 30-27（1R 10-9／2R 10-9／3R 10-9）
145,2022-12-11,PROFESSIONAL SHOOTO 2022 Vol.8 in OSAKA,プロフェッショナル修斗公式戦,メルパルクホールOSAKA,PRO_SHOOTO_MAINLINE,3582,10,,女子,5分2R,1171,杉本恵,AACC,計量結果 :51.7 Kg,,1405,須恵樹季,TRINITY-SUNS,計量結果 :53.6 Kg,,F1_WIN_F2_LOSS,score 3-0 (overrides opacity if needed),,,ud,判定 3-0,,※女子ストロー級5分2Rから変更。 ※※当初の契約体重を超過した青：須惠に全ラウンド減点1とした上で53.6kg契約にて試合を実施。 ［レフェリー］ ［サブレフェリー］ 吉田元貴 20-16（1R 10-8／2R 10-8） 豊島孝尚 20-16（1R 10-8／2R 10-8） 山本諭志 20-16（1R 10-8／2R 10-8）
145,2022-12-11,PROFESSIONAL SHOOTO 2022 Vol.8 in OSAKA,プロフェッショナル修斗公式戦,メルパルクホールOSAKA,PRO_SHOOTO_MAINLINE,3589,9,,Stand up,3分3R,1334,木下悦志,KICKLAB,計量結果 :51.5 Kg,,1504,伊藤琉之助,EX ARES,計量結果 :51.4 Kg,,F1_LOSS_F2_WIN,score 0-3 (overrides opacity if needed),,,ud,判定 0-3,,
145,2022-12-11,PROFESSIONAL SHOOTO 2022 Vol.8 in OSAKA,プロフェッショナル修斗公式戦,メルパルクホールOSAKA,PRO_SHOOTO_MAINLINE,3590,8,,Stand up,3分3R,1505,朝日彗仁,TARGET SHIBUYA,計量結果 :57.3 Kg,,1506,白鳥光希,正道会館KCIEL,計量結果 :57.3 Kg,,F1_LOSS_F2_WIN,opacity (single fighter dimmed),,02:12,tko,TKO,レフェリーストップ,
145,2022-12-11,PROFESSIONAL SHOOTO 2022 Vol.8 in OSAKA,プロフェッショナル修斗公式戦,メルパルクホールOSAKA,PRO_SHOOTO_MAINLINE,3591,7,,Stand up,3分3R,1463,都筑海杜,TEAM3K,計量結果 :57.5 Kg,,1508,藤井海人,EX ARES,計量結果 :57.5 Kg,,F1_LOSS_F2_WIN,score 0-3 (overrides opacity if needed),,,ud,判定 0-3,,
145,2022-12-11,PROFESSIONAL SHOOTO 2022 Vol.8 in OSAKA,プロフェッショナル修斗公式戦,メルパルクホールOSAKA,PRO_SHOOTO_MAINLINE,3583,6,,バンタム級,5分2R,777,青柳洸志,修斗GYM神戸,計量結果 :61.0 Kg,,200,エダ塾長こうすけ,MIBURO,計量結果 :61.2 Kg,,F1_WIN_F2_LOSS,score 3-0 (overrides opacity if needed),,,ud,判定 3-0,,［レフェリー］片岡誠人 ［サブレフェリー］ 吉田元貴 20-18（1R 10-9／2R 10-9） 豊島孝尚 20-18（1R 10-9／2R 10-9） 安芸佳孝 20-18（1R 10-9／2R 10-9）
145,2022-12-11,PROFESSIONAL SHOOTO 2022 Vol.8 in OSAKA,プロフェッショナル修斗公式戦,メルパルクホールOSAKA,PRO_SHOOTO_MAINLINE,3584,5,,フライ級,5分2R,1426,和田教良,ガイオジム,計量結果 :55.8 Kg,,1383,井口翔太,修斗GYM神戸,計量結果 :56.5 Kg,,F1_WIN_F2_LOSS,score 2-0 (overrides opacity if needed),,,ud,判定 2-0,,［レフェリー］岡田剛史 片岡誠人 20-18（1R 10-9／2R 10-9） 豊島孝尚 20-18（1R 10-9／2R 10-9） 安芸佳孝 19-19（1R 9-10／2R 10-9）
145,2022-12-11,PROFESSIONAL SHOOTO 2022 Vol.8 in OSAKA,プロフェッショナル修斗公式戦,メルパルクホールOSAKA,PRO_SHOOTO_MAINLINE,3585,4,,フライ級,5分2R,1263,綿谷誠,BLOWS,計量結果 :56.4 Kg,,1488,マルザヘンペーソク,MIBURO,計量結果 :56.7 Kg,,F1_LOSS_F2_WIN,score 0-2 (overrides opacity if needed),,,ud,判定 0-2,,［レフェリー］岡田剛史 片岡誠人 19-19（1R 10-9／2R 9-10） 豊島孝尚 18-20（1R 9-10／2R 9-10） 安芸佳孝 18-20（1R 9-10／2R 9-10）
145,2022-12-11,PROFESSIONAL SHOOTO 2022 Vol.8 in OSAKA,プロフェッショナル修斗公式戦,メルパルクホールOSAKA,PRO_SHOOTO_MAINLINE,3586,3,,フェザー級,5分2R,1447,磯城嶋一真,MASTER JAPAN FUKUOKA,計量結果 :65.5 Kg,,1512,轟轟,総合格闘技道場コブラ会,計量結果 :65.4 Kg,,F1_WIN_F2_LOSS,score 1-0 (overrides opacity if needed),,,ud,判定 1-0,,［レフェリー］吉田元貴 片岡誠人 20-18（1R 10-9／2R 10-9） 豊島孝尚 19-19（1R 9-10／2R 10-9） 山本諭志 19-19（1R 9-10／2R 10-9）
145,2022-12-11,PROFESSIONAL SHOOTO 2022 Vol.8 in OSAKA,プロフェッショナル修斗公式戦,メルパルクホールOSAKA,PRO_SHOOTO_MAINLINE,3587,2,,ライト級,5分2R,1286,石田拓穂,リライアブル,計量結果 :70.0 Kg,,1511,嵯峨ゴーレム健史,TKエスペランサ,計量結果 :70.2 Kg,,F1_WIN_F2_LOSS,opacity (single fighter dimmed),,,,,,［レフェリー］吉田元貴 ［サブレフェリー］ 片岡誠人 20-18（1R 10-9／2R 10-9） 豊島孝尚 20-18（1R 10-9／2R 10-9） 山本諭志 20-18（1R 10-9／2R 10-9）
145,2022-12-11,PROFESSIONAL SHOOTO 2022 Vol.8 in OSAKA,プロフェッショナル修斗公式戦,メルパルクホールOSAKA,PRO_SHOOTO_MAINLINE,3588,1,,トライアウト,5分2R,1509,グジユン,修斗GYM神戸,,,1510,柿原“RR”昇太,MMA RANGERS GYM,,,F1_LOSS_F2_WIN,opacity (single fighter dimmed),2,01:15,submision,S,スリーパーホールド,［レフェリー］片岡誠人 ［サブレフェリー］ A：吉田元貴 1R 9-10 B：豊島孝尚 1R 9-10 C：山本諭志 1R 9-10
145,2022-12-11,PROFESSIONAL SHOOTO 2022 Vol.8 in OSAKA,プロフェッショナル修斗公式戦,メルパルクホールOSAKA,PRO_SHOOTO_MAINLINE,3614,3,,キッズ・ジュニア修斗,2分1R,1517,岡本健新,YEAM AGENT,,,1518,佐藤一誠,TRINITY-SUNS,,,F1_WIN_F2_LOSS,opacity (single fighter dimmed),1,01:01,submision,S,スリーパーホールド,［レフェリー］片岡誠人
145,2022-12-11,PROFESSIONAL SHOOTO 2022 Vol.8 in OSAKA,プロフェッショナル修斗公式戦,メルパルクホールOSAKA,PRO_SHOOTO_MAINLINE,3615,4,,キッズ・ジュニア修斗,3分1R,1519,谷川連也,MMAZジム,,,1520,織田騎志,総合格闘技ゴンズジム,,,F1_WIN_F2_LOSS,score 3-0 (overrides opacity if needed),,,ud,判定 3-0,,［レフェリー］片岡誠人 ［ジャッジ］ A：岡田剛史 10-9 B：吉田元貴 10-9 C：山本諭志 10-9
