count	opponentName	classification
1	タンワレック・ルックサウン	正当な未リンク(名簿に候補なし)
1	翔汰	正当な未リンク(名簿に候補なし)
1	仲田 光大	正当な未リンク(名簿に候補なし)
1	笹羅皇聖	正当な未リンク(名簿に候補なし)
1	ウュグン	正当な未リンク(名簿に候補なし)
1	"クイントン・""ランペイジ""・ジャクソン"	正当な未リンク(名簿に候補なし)
1	ニック・マレー	正当な未リンク(名簿に候補なし)
1	佐藤 祐平	正当な未リンク(名簿に候補なし)
1	ナロンチャイ・ハーパロン	正当な未リンク(名簿に候補なし)
1	番長翔	正当な未リンク(名簿に候補なし)
1	ペットセリタイ・ルーククロンタン	正当な未リンク(名簿に候補なし)
1	タネ♥ヨシキ	正当な未リンク(名簿に候補なし)
1	栗原勇樹	正当な未リンク(名簿に候補なし)
1	吏亜夢［りあむ］	正当な未リンク(名簿に候補なし)
1	丹内 寛之	正当な未リンク(名簿に候補なし)
1	安部 路人	正当な未リンク(名簿に候補なし)
1	野村 一男	正当な未リンク(名簿に候補なし)
1	ヌンポントーン・バンコクストア	正当な未リンク(名簿に候補なし)
1	モハメド・オワリ	正当な未リンク(名簿に候補なし)
1	岡崎章太	正当な未リンク(名簿に候補なし)
1	押方匡介	正当な未リンク(名簿に候補なし)
1	竜誠	正当な未リンク(名簿に候補なし)
1	早草日記	正当な未リンク(名簿に候補なし)
1	ミゲール・トリンダーテ	正当な未リンク(名簿に候補なし)
1	Yassine Mahssoun	正当な未リンク(名簿に候補なし)
1	Deniz Demirkapu	正当な未リンク(名簿に候補なし)
1	Imran Ben Slama	正当な未リンク(名簿に候補なし)
1	Evan Gambuto	正当な未リンク(名簿に候補なし)
1	Ayoub Bourass	正当な未リンク(名簿に候補なし)
1	Ahmad Chikh Mousa	正当な未リンク(名簿に候補なし)
1	Denis Hdinek	正当な未リンク(名簿に候補なし)
1	林 修斗	正当な未リンク(名簿に候補なし)
1	デニス・グレゴリエフ	正当な未リンク(名簿に候補なし)
1	ローマン・クラチック	正当な未リンク(名簿に候補なし)
1	ビロル・タプツ	正当な未リンク(名簿に候補なし)
1	ジャン・レネ・ヴァン	正当な未リンク(名簿に候補なし)
1	ダニエル・ゴメス	正当な未リンク(名簿に候補なし)
1	アルKONG	正当な未リンク(名簿に候補なし)
1	大佑-D-Y's glow	正当な未リンク(名簿に候補なし)
1	田馬場 貴裕	正当な未リンク(名簿に候補なし)
1	達磨石川	正当な未リンク(名簿に候補なし)
1	酒井リョウ	正当な未リンク(名簿に候補なし)
1	アーミン・プンパンムアン	正当な未リンク(名簿に候補なし)
1	柿沢 裕次郎	正当な未リンク(名簿に候補なし)
1	小山 翔太	正当な未リンク(名簿に候補なし)
1	植村 慎也	正当な未リンク(名簿に候補なし)
1	忍	正当な未リンク(名簿に候補なし)
1	西田 操一	正当な未リンク(名簿に候補なし)
1	クォン・ヒョヌ	正当な未リンク(名簿に候補なし)
1	ファリヤ・アミニプール	正当な未リンク(名簿に候補なし)
1	モンダム.ウィラサクレック	正当な未リンク(名簿に候補なし)
1	ジュニア・ゴンザルベス	正当な未リンク(名簿に候補なし)
1	ポール	正当な未リンク(名簿に候補なし)
1	アランチャイ・ギャットパッタラパン	正当な未リンク(名簿に候補なし)
1	ゴーンサック	正当な未リンク(名簿に候補なし)
1	サゲッダーオ・ペットパヤタイ	正当な未リンク(名簿に候補なし)
1	ファイパー・シップンミー	正当な未リンク(名簿に候補なし)
1	ガンスワン	正当な未リンク(名簿に候補なし)
1	ポール・カーポウィッツ	正当な未リンク(名簿に候補なし)
1	セルジオ・ヴィールセン Sergio Wielzen	正当な未リンク(名簿に候補なし)
1	大江和也	正当な未リンク(名簿に候補なし)
1	石川 龍之介	正当な未リンク(名簿に候補なし)
1	倉本 皐聖	正当な未リンク(名簿に候補なし)
1	ジョムラウィー・Kcrony	正当な未リンク(名簿に候補なし)
1	渡邊涼介	正当な未リンク(名簿に候補なし)
1	ヨードワンチャイ・ウォーワンチャイ	正当な未リンク(名簿に候補なし)
1	テープジュン・サイチャーン	正当な未リンク(名簿に候補なし)
1	カイムックカーオ・ワチャラチャイ	正当な未リンク(名簿に候補なし)
1	ファーサンハン・ポーラースア	正当な未リンク(名簿に候補なし)
1	キム・ジェスク	正当な未リンク(名簿に候補なし)
1	シリモンコン・PKステレオ	正当な未リンク(名簿に候補なし)
1	キム・ジンヒョック	正当な未リンク(名簿に候補なし)
1	金 景完	正当な未リンク(名簿に候補なし)
1	センモラコット・チュワタナ	正当な未リンク(名簿に候補なし)
1	サムラーンデット・モー ラーチャパットジョームブン	正当な未リンク(名簿に候補なし)
1	デットパノム・チューワッタナ	正当な未リンク(名簿に候補なし)
1	デンダナイ・PKステレオ	正当な未リンク(名簿に候補なし)
1	トーン・ルークマカームワーン	正当な未リンク(名簿に候補なし)
1	チュン・ジェ・ヒュイ	正当な未リンク(名簿に候補なし)
1	セーンチャイ・ジラグリアングライ	正当な未リンク(名簿に候補なし)
1	奥山 光治	正当な未リンク(名簿に候補なし)
1	大川 眞人	正当な未リンク(名簿に候補なし)
1	ヨーユット	正当な未リンク(名簿に候補なし)
1	奥山 光次	正当な未リンク(名簿に候補なし)
1	奥山 広治	正当な未リンク(名簿に候補なし)
1	前沢カピラ義徳	正当な未リンク(名簿に候補なし)
1	吉岡 篤史	正当な未リンク(名簿に候補なし)
1	奥山 晃次	正当な未リンク(名簿に候補なし)
1	植松 辰弥	正当な未リンク(名簿に候補なし)
1	萬田 隼人	正当な未リンク(名簿に候補なし)
1	佑機	正当な未リンク(名簿に候補なし)
1	五十嵐 悟	正当な未リンク(名簿に候補なし)
1	ダイスケ・ルークハマッコ	正当な未リンク(名簿に候補なし)
1	兼田祐任	正当な未リンク(名簿に候補なし)
1	bo kyeong	正当な未リンク(名簿に候補なし)
1	ji eun	正当な未リンク(名簿に候補なし)
1	コンクライ・シップブンミー	正当な未リンク(名簿に候補なし)
1	シティサク・シッブンミィ（タイ）	正当な未リンク(名簿に候補なし)
1	加藤竜二	正当な未リンク(名簿に候補なし)
1	剛	正当な未リンク(名簿に候補なし)
1	小林瑞季	正当な未リンク(名簿に候補なし)
1	大虎	正当な未リンク(名簿に候補なし)
1	井上敬之	正当な未リンク(名簿に候補なし)
1	Chalarm Parunchai	正当な未リンク(名簿に候補なし)
1	Wukong Sitjaroenwit	正当な未リンク(名簿に候補なし)
1	Comeback TK Yuttana	正当な未リンク(名簿に候補なし)
1	紀之定ののか	正当な未リンク(名簿に候補なし)
1	Muupar	正当な未リンク(名簿に候補なし)
1	B×B TaiJi	正当な未リンク(名簿に候補なし)
1	小玉義基	正当な未リンク(名簿に候補なし)
1	明賢滿	正当な未リンク(名簿に候補なし)
1	金成訓	正当な未リンク(名簿に候補なし)
1	尹池永	正当な未リンク(名簿に候補なし)
1	金信謙	正当な未リンク(名簿に候補なし)
1	リカルド・バン・デ・ボス	正当な未リンク(名簿に候補なし)
1	富士大輔	正当な未リンク(名簿に候補なし)
1	柳良夾（ユ・ヤンレ）	正当な未リンク(名簿に候補なし)
1	酒井公高	正当な未リンク(名簿に候補なし)
1	樫山賢一	正当な未リンク(名簿に候補なし)
1	アーニー・ソルドウェデル	正当な未リンク(名簿に候補なし)
1	岩切 菜々美	正当な未リンク(名簿に候補なし)
1	石岡 真理絵	正当な未リンク(名簿に候補なし)
1	キアオ	正当な未リンク(名簿に候補なし)
1	Samsayam Siriliakmuaythai	正当な未リンク(名簿に候補なし)
1	Attachai Sitkunthap	正当な未リンク(名簿に候補なし)
1	Suarek Lianplaza	正当な未リンク(名簿に候補なし)
1	Changpueknoi Warriormuaythaipattaya	正当な未リンク(名簿に候補なし)
1	グックコーン・13リアンリゾート	正当な未リンク(名簿に候補なし)
1	Jamtalay	正当な未リンク(名簿に候補なし)
1	コンチャイデーン・トープラン49	正当な未リンク(名簿に候補なし)
1	田内文太	正当な未リンク(名簿に候補なし)
1	Towakiew Kiatkampon	正当な未リンク(名簿に候補なし)
1	Chadpayak Toyturakijbanteng	正当な未リンク(名簿に候補なし)
1	大揮	正当な未リンク(名簿に候補なし)
1	Phetsmuslim Kitchikes	正当な未リンク(名簿に候補なし)
1	黒原準兵	正当な未リンク(名簿に候補なし)
1	BUKI BRAVELY	正当な未リンク(名簿に候補なし)
1	大原 和也	正当な未リンク(名簿に候補なし)
1	安藤 綾人	正当な未リンク(名簿に候補なし)
1	西村 武志	正当な未リンク(名簿に候補なし)
1	林 拓未	正当な未リンク(名簿に候補なし)
1	ジョエル・クノーク	正当な未リンク(名簿に候補なし)
1	永田克彦	正当な未リンク(名簿に候補なし)
1	ヒョン・イジュン	正当な未リンク(名簿に候補なし)
1	ジャック・ラーチャーノン	正当な未リンク(名簿に候補なし)
1	コムキョウ・シット ポージョーウォー	正当な未リンク(名簿に候補なし)
1	ジャック・ジャックムエタイ	正当な未リンク(名簿に候補なし)
1	スーパーボール・ティーデ99	正当な未リンク(名簿に候補なし)
1	ネイサン・ドライデン	正当な未リンク(名簿に候補なし)
1	ランボー・モー・ラッタナバンディット	正当な未リンク(名簿に候補なし)
1	ラムナムムーンレック・ティーデット99	正当な未リンク(名簿に候補なし)
1	パランラック	正当な未リンク(名簿に候補なし)
1	ハルク 大城	正当な未リンク(名簿に候補なし)
1	浜本 “キャット” 雄大	正当な未リンク(名簿に候補なし)
1	賢一 Tenclober	正当な未リンク(名簿に候補なし)
1	小崎 貴誠	正当な未リンク(名簿に候補なし)
1	坂村 充志	正当な未リンク(名簿に候補なし)
1	川原 波輝	正当な未リンク(名簿に候補なし)
1	甘中 雄大	正当な未リンク(名簿に候補なし)
1	桃原 英暉	正当な未リンク(名簿に候補なし)
1	YUGO	正当な未リンク(名簿に候補なし)
1	TBA	正当な未リンク(名簿に候補なし)
1	リカルド・ドゥエナス	正当な未リンク(名簿に候補なし)
1	アイヴァン・サラベリー	正当な未リンク(名簿に候補なし)
1	安田忠夫	正当な未リンク(名簿に候補なし)
1	本間聡	正当な未リンク(名簿に候補なし)
1	デニス・カーン	正当な未リンク(名簿に候補なし)
1	マーベリック	正当な未リンク(名簿に候補なし)
1	安虎	正当な未リンク(名簿に候補なし)
1	マーティン・シモンズ	正当な未リンク(名簿に候補なし)
1	トファン・ピラーニ	正当な未リンク(名簿に候補なし)
1	ピア・ゲネット	正当な未リンク(名簿に候補なし)
1	ウィスロー・クワフネスキー	正当な未リンク(名簿に候補なし)
1	トマス・コハウト	正当な未リンク(名簿に候補なし)
1	ムサブ・グルサリ	正当な未リンク(名簿に候補なし)
1	里見賢寛	正当な未リンク(名簿に候補なし)
1	直紀	正当な未リンク(名簿に候補なし)
1	熊井亮介	正当な未リンク(名簿に候補なし)
1	小松 幸粋	正当な未リンク(名簿に候補なし)
1	ごりちゅう	正当な未リンク(名簿に候補なし)
1	淺居 悠太	正当な未リンク(名簿に候補なし)
1	ソ・ジミョン	正当な未リンク(名簿に候補なし)
1	PRIAO WAN	正当な未リンク(名簿に候補なし)
1	山里真桜	正当な未リンク(名簿に候補なし)
1	川崎海月	正当な未リンク(名簿に候補なし)
1	鬼久保海斗流	正当な未リンク(名簿に候補なし)
1	天海ツナミ	正当な未リンク(名簿に候補なし)
1	Boonsita Charoensuk	正当な未リンク(名簿に候補なし)
1	Chawala Wangarsa	正当な未リンク(名簿に候補なし)
1	Nomphon Kangkeeree	正当な未リンク(名簿に候補なし)
1	Joana Pastrana	正当な未リンク(名簿に候補なし)
1	ツトム	正当な未リンク(名簿に候補なし)
1	田中克昌	正当な未リンク(名簿に候補なし)
1	ロッキー壮大	正当な未リンク(名簿に候補なし)
1	前田将貴	正当な未リンク(名簿に候補なし)
1	継之助	正当な未リンク(名簿に候補なし)
1	岸本秀輝	正当な未リンク(名簿に候補なし)
1	JUNDA雷音ESG	正当な未リンク(名簿に候補なし)
1	CAZ JANJIIRA	正当な未リンク(名簿に候補なし)
1	竹本雄一	正当な未リンク(名簿に候補なし)
1	白木伸美	正当な未リンク(名簿に候補なし)
1	高橋昭仁	正当な未リンク(名簿に候補なし)
1	石垣耕平	正当な未リンク(名簿に候補なし)
1	東和希	正当な未リンク(名簿に候補なし)
1	岸菜貴史	正当な未リンク(名簿に候補なし)
1	鷲尾亮次	正当な未リンク(名簿に候補なし)
1	逢見亮太	正当な未リンク(名簿に候補なし)
1	竹原直哉	正当な未リンク(名簿に候補なし)
1	ライヤマン	正当な未リンク(名簿に候補なし)
1	Rai	正当な未リンク(名簿に候補なし)
1	松下智也	正当な未リンク(名簿に候補なし)
1	足立慶輔	正当な未リンク(名簿に候補なし)
1	イ・ウジン	正当な未リンク(名簿に候補なし)
1	ナム・ジェヨン	正当な未リンク(名簿に候補なし)
1	山中楽斗	正当な未リンク(名簿に候補なし)
1	陽太郎	正当な未リンク(名簿に候補なし)
1	喜入　衆（ルンピニージャパンウェルター級王者  初代MuayThaiOpenウェルター級王者  元J-NETWORKスーパーライト級王者）	正当な未リンク(名簿に候補なし)
1	ペッダム・ペットプームムエタイ（タイ/元アーウナンスタジアム・スーパーフェザー級王者）	正当な未リンク(名簿に候補なし)
1	中川達彦	正当な未リンク(名簿に候補なし)
1	RYU謙	正当な未リンク(名簿に候補なし)
1	ペッダム・トー.パラーン32（タイ）	正当な未リンク(名簿に候補なし)
1	イッキュウサン・ペットプームムエタイ（タイ）	正当な未リンク(名簿に候補なし)
1	ペッパノム・ペップームムエタイ（タイ/プーケット県パトンスタジアム・ウェルター級王者）	正当な未リンク(名簿に候補なし)
1	ジャントーン	正当な未リンク(名簿に候補なし)
1	ナ・スンイル（韓国/KBCウェルター級王者）	正当な未リンク(名簿に候補なし)
1	ファン・セチョル（韓国）	正当な未リンク(名簿に候補なし)
1	ペットーン・キャリーボーイ（タイ）	正当な未リンク(名簿に候補なし)
1	サンムック	正当な未リンク(名簿に候補なし)
1	イ・ジフン（韓国）	正当な未リンク(名簿に候補なし)
1	ゲンナロン	正当な未リンク(名簿に候補なし)
1	ショーケン	正当な未リンク(名簿に候補なし)
1	カジョンサック・シットサイトーン（タイ）	正当な未リンク(名簿に候補なし)
1	河雲標（ハ・ウンピョ/韓国）	正当な未リンク(名簿に候補なし)
1	ラーチャシー・ソー.ウボンラット	正当な未リンク(名簿に候補なし)
1	ベッカーセーム・ユタギ	正当な未リンク(名簿に候補なし)
1	ナーセル・アハマディアン	正当な未リンク(名簿に候補なし)
1	山﨑銀次郎	正当な未リンク(名簿に候補なし)
1	佐藤勇太	正当な未リンク(名簿に候補なし)
1	荒川尚士	正当な未リンク(名簿に候補なし)
1	長曽我部雅昭	正当な未リンク(名簿に候補なし)
1	ナ・スンイル	正当な未リンク(名簿に候補なし)
1	綱島晴人	正当な未リンク(名簿に候補なし)
1	濱中和希	正当な未リンク(名簿に候補なし)
1	ティーラポン・ブーンラナムエタイ	正当な未リンク(名簿に候補なし)
1	ジャルンスック・ブーンラナムエタイ	正当な未リンク(名簿に候補なし)
1	ジョムホート・シットルアンピーナムフォン	正当な未リンク(名簿に候補なし)
1	ウェウワー・ウォークリンパトゥム	正当な未リンク(名簿に候補なし)
1	ワンチャイノーイ・シットサラワットスア	正当な未リンク(名簿に候補なし)
1	クンスックレック・ブームデックシアン	正当な未リンク(名簿に候補なし)
1	Oleylek Sor Khanchai	正当な未リンク(名簿に候補なし)
1	Peayim Sor Boonmeerit	正当な未リンク(名簿に候補なし)
1	ソンチャイノーイ・ゲッソンリット	正当な未リンク(名簿に候補なし)
1	ソンチャイ・ノーイ	正当な未リンク(名簿に候補なし)
1	Taisei	正当な未リンク(名簿に候補なし)
1	柿崎 瑠	正当な未リンク(名簿に候補なし)
1	中野泰誠	正当な未リンク(名簿に候補なし)
1	義光	正当な未リンク(名簿に候補なし)
1	傳法里帆	正当な未リンク(名簿に候補なし)
1	加藤真也	正当な未リンク(名簿に候補なし)
1	田中洸幸	正当な未リンク(名簿に候補なし)
1	松永尚恭	正当な未リンク(名簿に候補なし)
1	熊谷剛	正当な未リンク(名簿に候補なし)
1	鷹緋杜	正当な未リンク(名簿に候補なし)
1	ミハイタ・グレスク	正当な未リンク(名簿に候補なし)
1	レアモン・ウェルボレン	正当な未リンク(名簿に候補なし)
1	ソウレイマン	正当な未リンク(名簿に候補なし)
1	ロドリゴナカヤ	正当な未リンク(名簿に候補なし)
1	山野 瑠久	正当な未リンク(名簿に候補なし)
1	金田 翔	正当な未リンク(名簿に候補なし)
1	浅居 悠太	正当な未リンク(名簿に候補なし)
1	成川 駿	正当な未リンク(名簿に候補なし)
1	グト・イノセンテ	正当な未リンク(名簿に候補なし)
1	匠 朗	正当な未リンク(名簿に候補なし)
1	ジェイソン・信長	正当な未リンク(名簿に候補なし)
1	ランボー	正当な未リンク(名簿に候補なし)
1	真樹 親太郎	正当な未リンク(名簿に候補なし)
1	TADAS JONKS	正当な未リンク(名簿に候補なし)
1	李 庄庄	正当な未リンク(名簿に候補なし)
1	クリスチャン・ドレル	正当な未リンク(名簿に候補なし)
1	張 德政	正当な未リンク(名簿に候補なし)
1	Ryouta	正当な未リンク(名簿に候補なし)
1	イブラヒム・チアホウ	正当な未リンク(名簿に候補なし)
1	影センチャイジム	正当な未リンク(名簿に候補なし)
1	Arthur雅仁	正当な未リンク(名簿に候補なし)
1	名川弓立	正当な未リンク(名簿に候補なし)
1	長田竜介	正当な未リンク(名簿に候補なし)
1	世良田大吾	正当な未リンク(名簿に候補なし)
1	七夜 志貴	正当な未リンク(名簿に候補なし)
1	齊藤 蓮	正当な未リンク(名簿に候補なし)
1	杉山 海瑠	正当な未リンク(名簿に候補なし)
1	オート・ノーナクシン	正当な未リンク(名簿に候補なし)
1	鎌田 政興	正当な未リンク(名簿に候補なし)
1	矢吹 翔太	正当な未リンク(名簿に候補なし)
1	都築海杜	正当な未リンク(名簿に候補なし)
1	鎌田政興	正当な未リンク(名簿に候補なし)
1	ソエブ・ベンテビシュ	正当な未リンク(名簿に候補なし)
1	アンゲロス・ヤクミス	正当な未リンク(名簿に候補なし)
1	ブルズアイ竜太	正当な未リンク(名簿に候補なし)
1	伊藤盛一郎	正当な未リンク(名簿に候補なし)
1	山本アーセン	正当な未リンク(名簿に候補なし)
1	所英男	正当な未リンク(名簿に候補なし)
1	山内慎人	正当な未リンク(名簿に候補なし)
1	ヴァルドリン・ヴァトニカイ	正当な未リンク(名簿に候補なし)
1	小林幸太	正当な未リンク(名簿に候補なし)
1	タイロン・ヴァン・ウィック	正当な未リンク(名簿に候補なし)
1	フォンロワン・シップンミー	正当な未リンク(名簿に候補なし)
1	バンセン・サシプラパー	正当な未リンク(名簿に候補なし)
1	マシュー・トゥー	正当な未リンク(名簿に候補なし)
1	レッグ	正当な未リンク(名簿に候補なし)
1	ヨックタイ・シスオー	正当な未リンク(名簿に候補なし)
1	北野元気	正当な未リンク(名簿に候補なし)
1	小林優	正当な未リンク(名簿に候補なし)
1	近藤康仁	正当な未リンク(名簿に候補なし)
1	丹孔志狼	正当な未リンク(名簿に候補なし)
1	イオリ・ウォーワンチャイ	正当な未リンク(名簿に候補なし)
1	ジュライ・ウォーワンチャイ	正当な未リンク(名簿に候補なし)
1	カズキシッソー	正当な未リンク(名簿に候補なし)
1	黒田琉樹	正当な未リンク(名簿に候補なし)
1	メルチョー・メノー	正当な未リンク(名簿に候補なし)
1	チャモペット・チョーチャモアン	正当な未リンク(名簿に候補なし)
1	グライガンワーン	正当な未リンク(名簿に候補なし)
1	若宮一樹	正当な未リンク(名簿に候補なし)
1	ギルバート・バレンティーニ	正当な未リンク(名簿に候補なし)
1	北岡孝人	正当な未リンク(名簿に候補なし)
1	チャナサック・ニューイッサラー	正当な未リンク(名簿に候補なし)
1	ベン・ガルーシア	正当な未リンク(名簿に候補なし)
1	チャーリー・ジェレミー	正当な未リンク(名簿に候補なし)
1	ガウナー・ソーケッタリンチャン	正当な未リンク(名簿に候補なし)
1	カング・トレン	正当な未リンク(名簿に候補なし)
1	マルセル・ドマーニク	正当な未リンク(名簿に候補なし)
1	デビット・カミングス	正当な未リンク(名簿に候補なし)
1	ボラン・ベラーニ	正当な未リンク(名簿に候補なし)
1	鈴木良周	正当な未リンク(名簿に候補なし)
1	シェーン・スタフォード	正当な未リンク(名簿に候補なし)
1	岡本雅弘	正当な未リンク(名簿に候補なし)
1	志波伸悟	正当な未リンク(名簿に候補なし)
1	西林誠一郎	正当な未リンク(名簿に候補なし)
1	田中秀機	正当な未リンク(名簿に候補なし)
1	雨宮栄治	正当な未リンク(名簿に候補なし)
1	松浦和希	正当な未リンク(名簿に候補なし)
1	エク・プラパ・オ・ルク・ウー	正当な未リンク(名簿に候補なし)
1	海	正当な未リンク(名簿に候補なし)
1	戸上 祐一	正当な未リンク(名簿に候補なし)
1	勇羽勢	正当な未リンク(名簿に候補なし)
1	RINRIN	正当な未リンク(名簿に候補なし)
1	ルヴィータ・グティエレス	正当な未リンク(名簿に候補なし)
1	Débora Évora	正当な未リンク(名簿に候補なし)
1	Elena Goggin	正当な未リンク(名簿に候補なし)
1	Μίνα Κυρλάκη	正当な未リンク(名簿に候補なし)
1	清水龍翔	正当な未リンク(名簿に候補なし)
1	森 洸稀	正当な未リンク(名簿に候補なし)
1	騎士	正当な未リンク(名簿に候補なし)
1	竹見 浩志郎	正当な未リンク(名簿に候補なし)
1	ナンスミャッティン	正当な未リンク(名簿に候補なし)
1	ウォルデマー・ドンケ	正当な未リンク(名簿に候補なし)
1	陸虎	正当な未リンク(名簿に候補なし)
1	シェハス・ヘンリー	正当な未リンク(名簿に候補なし)
1	ジョン・ラブ	正当な未リンク(名簿に候補なし)
1	イゴール・ミハリエビッチ	正当な未リンク(名簿に候補なし)
1	⚪️佐々木勝海	正当な未リンク(名簿に候補なし)
1	楠本竜太郎	正当な未リンク(名簿に候補なし)
1	カイト・ウォーワンチャイ（福田海斗）	正当な未リンク(名簿に候補なし)
1	半田勝也	正当な未リンク(名簿に候補なし)
1	横山 琉希	正当な未リンク(名簿に候補なし)
1	落合 靖将	正当な未リンク(名簿に候補なし)
1	桜臥	正当な未リンク(名簿に候補なし)
1	孫田 歩我	正当な未リンク(名簿に候補なし)
1	藤巻 凱	正当な未リンク(名簿に候補なし)
1	Mathias PHOUNTOUCOS	正当な未リンク(名簿に候補なし)
1	Joshua Trowbridge	正当な未リンク(名簿に候補なし)
1	Rafael de Araujo Lima	正当な未リンク(名簿に候補なし)
1	Lorenzo Sterza	正当な未リンク(名簿に候補なし)
1	嵩史	正当な未リンク(名簿に候補なし)
1	横山みさと	正当な未リンク(名簿に候補なし)
1	吉田怜央	正当な未リンク(名簿に候補なし)
1	グリム・リーパー ヒロポン	正当な未リンク(名簿に候補なし)
1	クワン	正当な未リンク(名簿に候補なし)
1	松下 列	正当な未リンク(名簿に候補なし)
1	MOTOKI	判定不能(類似候補ありだが未確証)
1	TOSHIYA	正当な未リンク(名簿に候補なし)
1	伊藤☆四郎	正当な未リンク(名簿に候補なし)
1	鎌田 悠介	正当な未リンク(名簿に候補なし)
1	サオトー・シットシェフブンタム	正当な未リンク(名簿に候補なし)
1	トーン	正当な未リンク(名簿に候補なし)
1	グン・ハーブタイジョン	正当な未リンク(名簿に候補なし)
1	田邊雅弥	正当な未リンク(名簿に候補なし)
1	メリッサ・ノートン	正当な未リンク(名簿に候補なし)
1	藪下めぐみ	正当な未リンク(名簿に候補なし)
1	チャ・スビン	正当な未リンク(名簿に候補なし)
1	上原 寿人	正当な未リンク(名簿に候補なし)
1	菊川 抗武	正当な未リンク(名簿に候補なし)
1	Kurata Petrosyan	正当な未リンク(名簿に候補なし)
1	笹野 翔大	正当な未リンク(名簿に候補なし)
1	木下 翔太	正当な未リンク(名簿に候補なし)
1	バトア・バットバーター	正当な未リンク(名簿に候補なし)
1	橋本 凌一	正当な未リンク(名簿に候補なし)
1	阿部 淳	正当な未リンク(名簿に候補なし)
1	松木 集	正当な未リンク(名簿に候補なし)
1	森 康平	正当な未リンク(名簿に候補なし)
1	高橋 駿友	正当な未リンク(名簿に候補なし)
1	8 BRAVELY	正当な未リンク(名簿に候補なし)
1	手島和樹	正当な未リンク(名簿に候補なし)
1	ストロングアゴー・ケンサク	正当な未リンク(名簿に候補なし)
1	小材 貴	正当な未リンク(名簿に候補なし)
1	ユウキ・テイル・旬	正当な未リンク(名簿に候補なし)
1	ムン･スンヒョン	正当な未リンク(名簿に候補なし)
1	有馬伶弍	正当な未リンク(名簿に候補なし)
1	合田 努	正当な未リンク(名簿に候補なし)
1	高野優樹	正当な未リンク(名簿に候補なし)
1	星野 豊	正当な未リンク(名簿に候補なし)
1	佐野 克海	正当な未リンク(名簿に候補なし)
1	小野寺 天汰	正当な未リンク(名簿に候補なし)
1	RARDA	正当な未リンク(名簿に候補なし)
1	山口 力	正当な未リンク(名簿に候補なし)
1	Anantachai Singhodgyn	正当な未リンク(名簿に候補なし)
1	Petsupan Por.prajansee	正当な未リンク(名簿に候補なし)
1	パク・ドンファ	正当な未リンク(名簿に候補なし)
1	関本宏	正当な未リンク(名簿に候補なし)
1	北野ユウジ	正当な未リンク(名簿に候補なし)
1	北山高与始	正当な未リンク(名簿に候補なし)
1	"シャノン""f-16""フォレスター"	正当な未リンク(名簿に候補なし)
1	嶋村匡如	正当な未リンク(名簿に候補なし)
1	ジョン・デニス	正当な未リンク(名簿に候補なし)
1	高間秀明	正当な未リンク(名簿に候補なし)
1	田村潔司	正当な未リンク(名簿に候補なし)
1	澤田 曜祐	正当な未リンク(名簿に候補なし)
1	サックシット・ラジャサクレック（タイ）	正当な未リンク(名簿に候補なし)
1	タイガ	正当な未リンク(名簿に候補なし)
1	チュ・キフン（韓国）	正当な未リンク(名簿に候補なし)
1	ピンガン・ボージョンジャルン（タイ）	正当な未リンク(名簿に候補なし)
1	石原 將伍	正当な未リンク(名簿に候補なし)
1	キヨソンセン・FLYSKY	正当な未リンク(名簿に候補なし)
1	ダゥサゴン・ラジャサクレック（タイ）	正当な未リンク(名簿に候補なし)
1	ゲーンペット・ソージャッキー（タイ）	正当な未リンク(名簿に候補なし)
1	葵 拳士郎	正当な未リンク(名簿に候補なし)
1	アピデット・ゲッソンリット（タイ）	正当な未リンク(名簿に候補なし)
1	サック・モンコン・９６ピーナン（タイ）	正当な未リンク(名簿に候補なし)
1	ムンファン・ポーポンサワン（タイ）	正当な未リンク(名簿に候補なし)
1	モンコンデート・シットウウボン（タイ）	正当な未リンク(名簿に候補なし)
1	ブントゥン・ギャノラシン（タイ）	正当な未リンク(名簿に候補なし)
1	古河 たすく	正当な未リンク(名簿に候補なし)
1	ラジャサクレック・ソーワラピン（タイ）	正当な未リンク(名簿に候補なし)
1	逸可	正当な未リンク(名簿に候補なし)
1	吉川 靖	正当な未リンク(名簿に候補なし)
1	三澤竜士	正当な未リンク(名簿に候補なし)
1	下田舞汝武	正当な未リンク(名簿に候補なし)
1	古澤 徹	正当な未リンク(名簿に候補なし)
1	鈴木健太	正当な未リンク(名簿に候補なし)
1	藤田光次郎	正当な未リンク(名簿に候補なし)
1	平野 功樹	正当な未リンク(名簿に候補なし)
1	真之助	正当な未リンク(名簿に候補なし)
1	馬場 仁	正当な未リンク(名簿に候補なし)
1	涌井 忍	正当な未リンク(名簿に候補なし)
1	加藤智亮	正当な未リンク(名簿に候補なし)
1	石川章太郎	正当な未リンク(名簿に候補なし)
1	カーレッジユウキ	正当な未リンク(名簿に候補なし)
1	小崎貴誠	正当な未リンク(名簿に候補なし)
1	大刃暁士	正当な未リンク(名簿に候補なし)
1	新井海希	正当な未リンク(名簿に候補なし)
1	トーマス・ロスボル	正当な未リンク(名簿に候補なし)
1	レネ・バレンタイン	正当な未リンク(名簿に候補なし)
1	ミッケル・ガルドベーク	正当な未リンク(名簿に候補なし)
1	Erik blas	正当な未リンク(名簿に候補なし)
1	Efe	正当な未リンク(名簿に候補なし)
