# 決着(methodRaw生データ): ユニーク4133件

2	3R 2:45 TKO（パンチ連打）
2	1R 1:09 KO（左フック）
2	1R 0:29 KO（左膝蹴り）
2	※1R 1’32” TKO 左フックにてダウン×2
2	2R 1:06 KO（左ボディフック）
2	3R判定（0-3）
2	2R 1:16 KO（右ローキック）
2	2R 2:37 KO
2	1R 1:29 反則（倒れた相手へのキック）
2	判定1-0 (29-29、30-28、29-29)
2	TKO 4R2分59秒
2	判定0-3 (27-30、28-30、28-30)
2	判定3-0（三者とも30-28）
2	3R 判定（2-0）
2	判定3-0 (50-47、50-47、49-47)
2	4R 2:03 TKO（左肘関節脱臼）
2	2R 1:43 KO（右フック）
2	判定3-0 (29-26、30-26、30-26)
2	KO 1R2分55秒
2	1R 2:18 KO（2ノックダウン：右膝蹴り）
2	延長2R 2:01 KO（3ノックダウン：右ストレート）
2	勝者：江幡 KO 1R 2:36 (肘による3ノック）
2	2R 0:18 KO（右ストレート）
2	1R 0:26 KO（右フック）
2	3R 2:15 KO（右ストレート）
2	※2R 2’17” TKO 左膝蹴り
2	1R 1’00” TKO
2	3R 1:44 KO
2	TKO 5R0分39秒
2	3R 0’43” TKO
2	判定0-1 (46-48/47-47/47-47)
2	2R 0:51 KO（右ストレート）
2	1R 1'57” TKO
2	1R 2'39" TKO（レフェリーストップ：左ストレートで2ダウン後)
2	3R 1:03 TKO（左フック）
2	1R 2:28 KO（左ハイキック）
2	3R 0:30 KO（左ハイキック）
2	判定3-0 (30-27、30-28、30-27)
2	判定1-1 (29-28、28-29、29-29)
2	2分3R終了 判定1-1
2	2R 2:49 TKO
2	判定1-2 (28-30/28-29/29-28)
2	2R 1:15 TKO（タオル投入）
2	2分2R終了 判定3-0
2	1R 2’07” TKO
2	判定0-3(26-30/27-30/26-30)
2	3R 1:50 KO
2	2R 1:58 KO（2ノックダウン：左ローキック）
2	2R 1:23 KO（3ノックダウン：上段後ろ回し蹴り）
2	判定 1-1
2	1R 1:58 KO（パンチ）
2	2R 2:56 TKO（2ノックダウン：右膝蹴り）
2	3R 0:55 KO（左ハイキック）
2	2R 1:57 TKO（パンチ連打）
2	3R 1:52 TKO（右フック）
2	2R 2:50 KO（パンチ連打）
2	2R 2:26 TKO（2ノックダウン：右フック）
2	2R 2:32 TKO（右ストレート）
2	判定1-2(27：30 28：29 30：27)
2	判定0-3 (29-30/29-30/28-30)
2	1R 2:59 KO（膝蹴り）
2	1R 2:40 KO（右ハイキック）
2	2R 1:09 KO（パンチ）
2	無効試合<!--5R終了 判定3-0-->
2	2R 2:42 KO（右膝蹴り）
2	2R 0:38 KO（左ローキック）
2	TKO 3R ※OFGマッチ
2	KO 1R2分5秒
2	判定3-0(30:28 30:27 30:27) 2R、KAZUNORIが右ストレートでダウン
2	TKO 2R52秒 レフェリーストップ
2	判定0-3（26-30、26-30、26-30）
2	2R 0:00 失格（1R終了後のパンチ）
2	1R 2:04 KO（3ノックダウン：左フック）
2	1R 0:35 KO（右膝蹴り）
2	KO 2R1分9秒
2	判定 ３−０ （30/29 30/29 30/29）
2	判定3-0 (49-44、49-44、49-43)
2	2R 1:38 KO
2	KO 1R1分49秒
2	判定3-0 (27：26 27：26 28：27)
2	デビュー2戦目にして衝撃の秒殺KO勝ちを収めた横山が、準決勝進出に初名乗りを上げた。
2	1R 3:00 KO（左フック）
2	1R 0:08 KO（左跳び膝蹴り）
2	判定0-3(25-30/26-30/26-30)
2	2R 2'12" TKO (3ダウン：パンチ)
2	※3R 0’21” TKO パンチ連打
2	TKO 2R1分48秒
2	1R 2:20 KO
2	判定3-0 (30：25
2	判定0-3(28-30/28-30/28-30)
2	判定0-3（29-30/29-30/29-30）
2	2R終了時 TKO
2	2R 0:18 KO（右ローキック）
2	1R 1:37 KO（左フック）
2	2R 0:41 TKO（タオル投入）
2	2R 1分10秒 KO（右ストレート）
2	2R 1:11 KO（右フック）
2	1R 3:13 TKO（バックマウントパンチ）
2	1R 2’52” KO (左フック)
2	2R 1:56 KO（右ストレート）
2	1R 2:02 KO（右フック）
2	判定3-0(30：25 30：24 30：24)
2	判定 2-1 (48-47、47-48、49-46)
2	判定3-0 (50-45/50-45/50-46)
2	判定2-1（30-29、29-30、29-28）
2	判定3-0 (30-27/30-28/30-27)
2	判定3-0 (30-28/30-28/29-28)
2	1R 2:14 KO（パンチ連打）
2	2R 0:53 KO（右フライングミドルキック）
2	2R 1:39 KO（左フック）
2	1R 1:44 KO（左フック）
2	1R 2:53 KO（右後ろ蹴り）
2	2R 2:44 KO（3ノックダウン：右フック）
2	2R 1:32 KO（右ローキック）
2	2R 1:35 KO（キック）
2	※ 2R 1’59” TKO カーフキック
2	判定2-1(29:28 30:28 29:30)
2	TKO 4R2分15秒
2	TKO 2R2分53秒
2	TKO 2R2分03秒
2	判定2-1 (50-49、48-49、49-48)
2	判定3-0 (49-47、49-48、50-47)
2	5分3R終了 判定2-1
2	1R 1:21 KO（左ハイキック）
2	判定2-0 (20-19、20-19、20-20)
2	2R 0:48 TKO（タオル投入）
2	1R 2:33 KO（右フック）
2	2R 1:02 TKO（レフェリーストップ：左アッパー）
2	1R 0:48 KO（左膝蹴り）
2	2R 1:05 KO（左跳び膝蹴り）
2	1R 2:20 KO（パンチ連打）
2	2R 0:57 KO（左ハイキック）
2	1R 1:07 KO（左フック）
2	1R 1:42 TKO（3ノックダウン：右フック）
2	1R 2:48 KO（2ノックダウン：パンチ連打）
2	判定2-1 (49-48、50-47、48-49)
2	判定0-2（29-30、29-29、28-30）
2	TKO 1R 2分52秒
2	判定3-0（30-28、30-27、30-26）
2	運用ルール外
2	TKO 3R34秒 レフェリーストップ
2	TKO 2R1分17秒 レフェリーストップ
2	1R 1:34 TKO（パンチ連打）
2	1R 1:07 TKO（右目のカット）
2	3R 0:52 KO（左ハイキック）
2	3R 1:00 KO（右フック）
2	3R 1:19 TKO（左フック）
2	1R 0:42 KO（右ストレート）
2	TKO 5R2分33秒
2	KO 1R1分23秒
2	ドロー 判定(29-28/29-29/29-29)
