# 大会名(event): ユニーク5408件

23	MAROOMS presents KNOCK OUT 2023 vol.5 “RED ZONE”
23	Krush.7
23	Krush.61
23	Krush.144
23	Krush.71
23	Krush.68 ~in NAGOYA~
23	Krush.135
23	Krush.65
23	Krush.12
23	Krush.145
23	Krush.55
23	Krush.27
23	K-1 WORLD GP 2009 FINAL
23	RISE172
23	Krush.110
22	Krush.140
22	Krush.181
22	Krush.164
22	Krush.93
22	Krush.80
22	Krush.161
22	Krush.60
22	Krush.75
22	Krush.148
22	Krush.72
22	Krush.95
22	Krush.82
22	Krush.54
22	Krush.56
22	Krush.29
22	Krush.76
22	Krush.109
22	Krush.85
22	Krush.183
22	Krush.171
22	RISE188
22	Krush.176
22	RISE199
22	Krush.177
22	Krush.51
22	K-1 WORLD GP 2008 IN YOKOHAMA
22	Krush.21
22	RISE161
22	RISE160
22	Krush.25
22	Krush.112
22	Krush.6
22	Krush.158
22	RISE174
22	RISE170
22	RISE187
22	RISE173
22	DEEP☆KICK 64
22	Krush.165
22	Krush.111
22	Krush.169
22	Krush.178
22	DEEP☆KICK ZERO
22	RISE171
22	IBGメディア presents RISE186-RISE 22th Memorial event-
22	Krush.159
22	RISE196-RISE 23rd Memorial event-
22	RISE179
22	Krush.102
22	RISE185
22	Krush.113
22	RISE155
22	MAROOMS presents KNOCK OUT.61
22	MAROOMS presents KNOCK OUT 2024 vol.5
22	RISE189
22	RISE191
22	RISE197
22	RISE177
22	RISE169
21	Krush.83
21	Krush.101
21	Krush.63
21	Krush.20
21	Krush.74
21	RISE166
21	Krush.44
21	Krush初代王座決定トーナメント ~Round.2~
21	Krush-EX ~Road to the CHAMPIONSHIP~
21	Krush.78
21	K-1 SPIRITS '99
21	K-1 WORLD MAX 2008 World Championship Tournament FINAL
21	K-1 WORLD MAX 2009 〜日本代表決定トーナメント〜
21	K-1 WORLD GP 2004 in LAS VEGAS
21	Krush.35
21	Krush.33
21	Krush.9
21	Krush.3
21	MAROOMS presents KNOCK OUT.55
21	KROSS×OVER.35 新宿FACE大会
21	RISE175
21	MAROOMS presents KNOCK OUT 2024 vol.2
21	RISE165
21	K-1 WORLD GP 2015 IN JAPAN ~THE CHAMPIONSHIP~
21	K-1 WORLD GP 2008 FINAL
21	K-1 WORLD GP 2008 IN FUKUOKA
21	Krush.84
21	Krush.26
21	K-1 WORLD GP 2007 IN SEOUL FINAL16
21	K-1 WORLD GP 2007 FINAL
21	RISE180
21	RISE167
21	シュートボクシング
20	Krush.157
20	Krush.170
20	KHAOS.8
20	Krush.91
20	Krush.77
20	Krush.11
20	Krush.4
20	Krushライト級グランプリ2009 ~開幕戦Round.1~
20	Krush.129
20	Krush.120
20	RISE162
20	RISE159
20	RISE157
20	Krush.125
20	Krush.81
20	Krush.48 ~in SENDAI~
20	Krush-EX 2014 vol.4
20	K-1 WORLD GP 2008 IN AMSTERDAM
20	Krush.118
20	KROSSxOVER-CAGE.3
20	Krush.126
20	Krush.175 ~in OSAKA~
20	K-1 WORLD MAX 2007 〜世界一決定トーナメント開幕戦〜
20	K-1 WORLD MAX 2007 〜日本代表決定トーナメント〜
20	K-1 WORLD MAX 2006 〜世界王者対抗戦〜
20	MAROOMS presents KNOCK OUT.56 ～NEW BEGINNING～
20	KNOCK OUT REBELS SERIES.8
20	Krush.184
20	Krush.186 ~in OSAKA~
20	Krush.179
20	K-1 WORLD MAX 2008 〜日本代表決定トーナメント〜
20	K-1 WORLD GP 2007 in HAWAII
20	Krush.28
20	Krush-IGNITION 2013 vol.5
20	AZABU PRESENTS Krush.150
20	Krush.131
20	Krush.13
20	Krush.2
20	Krush.36
20	Krush.130
20	Krush.191
20	RISE WEST.19
20	SHOOT BOXING 2025 act.2
20	Krush -70kg初代王座決定トーナメント ~決勝戦~
20	Krush.185 ~in OSAKA~
20	『KROSS×OVER.27』公式記録
20	RISE192
20	K-1 WORLD GP 2008 IN SEOUL FINAL16
20	Krush.119
20	PURE BIOKEYZ presents KNOCK OUT 2024 vol.1
20	MAROOMS presents KNOCK OUT.66
20	MAROOMS presents KNOCK OUT.58
20	Krush.127
20	MAROOMS presents KNOCK OUT 2024 vol.4
20	MAROOMS presents KNOCK OUT 2024 vol.6
20	RISE198
20	RISE158
20	RISE154
20	RISE195
20	RISE181
20	RISE183
19	Krush.132
19	Cygames presents RISE ELDORADO
19	Krush.47
19	Krush.37
19	Krush.19
19	Krush初代王座決定トーナメント ~Round.1~
19	Krushライト級グランプリ2009 ~開幕戦Round.2~
19	Krush.57 ~in NAGOYA~
19	Krush-IGNITION 2013 vol.3
19	K-1 WORLD MAX 2008 World Championship Tournament FINAL16
19	K-1 WORLD GP 2010 IN BUCHAREST -EAST EUROPE GP-
19	K-1 WORLD GP 2003 決勝戦
19	K-1 WORLD MAX 2006 〜日本代表決定トーナメント〜
19	Krush.15
19	K-1 WORLD GP 2009 IN SEOUL FINAL16
19	K-1 WORLD GP 2009 IN YOKOHAMA
19	Krush.92 ~in NAGOYA~
19	Krush.117
19	MAROOMS presents KNOCK OUT 2025 vol.2
19	Cygames presents RISE DEAD OR ALIVE 2020 OSAKA
19	RISE EVOL OSAKA
19	crowdbasket presents RISE194
18	Krush-EX 2021 vol.1
18	Krush-EX 2020 vol.3
18	K-1 WORLD MAX 2004 〜日本代表決定トーナメント〜
18	K-1 WORLD GP 2004 決勝戦
18	KROSS×OVER 15
18	Krush-EX 2021 vol.3
18	RISE EVOL.10＆RISE GIRLS POWER.6
18	Krush.174 ~in OSAKA~
18	Krush.8
18	株式会社シマジュー Presents Krush-EX 2023 vol.4 in FUKUOKA
18	RISE164
18	K-1 WORLD GP 2007 IN YOKOHAMA
18	Krush.160
18	KHAOS.11
18	Krush.58
18	Krush-EX 2021 vol.7
18	Krush-EX 2021 vol.4
18	K-1 WORLD MAX 2009 World Championship Tournament FINAL16
18	K-1 WORLD MAX 2007 〜世界一決定トーナメント決勝戦〜
