# 決着(表示後methodLabel): ユニーク3536件

2	TKO 2分52秒
2	判定3-0(30-28、30-27、30-26)
2	運用ルール外
2	TKO 34秒 レフェリーストップ
2	TKO 1分17秒 レフェリーストップ
2	1:34 TKO(パンチ連打)
2	1:07 TKO(右目のカット)
2	0:52 KO(左ハイキック)
2	1:19 TKO(左フック)
2	終了 判定 0-1
2	ドロー 判定(29-28/29-29/29-29)
2	終了 判定 0-0
2	TKO 1分31秒 レフェリーストップ
2	判定1-2 (28-30、30-29、29-30)
2	KO 1分06秒
2	判定0-3 (47-49、47-49、46-48)
2	TKO 1分55秒
2	本戦判定 1-1 (篠原:30-29)(ミヤモー:29-30)(若宮:30-30)
2	判定0-3 (46-49、47-49、46-49)
2	判定3-0 (50-47、50-48、50-48)
2	KO 0分51秒
2	判定2-0 (29-28、29-29、30-29)
2	2’26” TKO(剛王に 右ひざでダウン1あり)
2	判定 (2-0)
2	判定 (0-2)
2	判定3-0(29-27、30-26、30-25)
2	判定3-0 (30-29、30-29、30-27)
2	2’09” TKO
2	1:13 KO(2ノックダウン:右フック)
2	1:21 KO
2	1分20秒 TKO(レフェリーストップ)
2	1:49 TKO(タオル投入)
2	TKO 2分5秒
2	終了 判定ドロー
2	3:00 KO(右ストレート)
2	ドロー 3−3(30/30 30/30 30/30)
2	KO 2分50秒
2	判定3-0(30:26 30:26 30:27)
2	1分25秒 TKO(3ノックダウン)
2	TKO 0'49"(右ストレート)
2	TKO 2’15”
2	0:56 KO(右ストレート)
2	1:19 TKO(ドクターストップ:額カット)
2	1:17 KO(右フック)
2	判定0-3 29-30・29-30・29-30
2	判定0-2 48-49・49-49・48-49
2	判定 2:0 (佐藤に ダウンあり)
2	判定 0-3 (宮本:27-30)(篠原:28-30)(ミヤモー:27-30)
2	1:19 TKO(タオル投入)
2	1:39 KO
2	判定 3-0 (30:28)(30:29)(30:28)
2	1:50 KO(右ストレート)
2	2:25 KO(右跳び膝蹴り)
2	0:18 KO(左フック)
2	1:48 KO
2	2:15 KO(右ボディストレート)
2	2:24 TKO(鼻骨骨折)
2	判定0-3 (29-30、28-30、28-30)
2	1:38 KO(右ハイキック)
2	0:15 KO(右フック)
2	1:55 KO(右フック)
2	2:00 KO(2ノックダウン:パンチ連打)
2	2:16 KO(3ノックダウン:左ストレート)
2	1:29 KO(2ノックダウン:右ストレート)
2	2:52 KO(左フック)
2	2:46 KO(右アッパー)
2	1:45 KO(左ハイキック)
2	1:34 KO(右フック)
2	2:02 TKO
2	2:08 KO(左ボディブロー)
2	終了 失格(薬物使用)
2	1:02 TKO(タオル投入)
2	終了 時間切れ
2	2:02 KO(左ストレート)
2	1:11 KO(左フック)
2	1:59 KO(右フック)
2	1:19 KO(右ハイキック)
2	1:10 KO(右フック)
2	1:37 KO(右ボディストレート)
2	1分28秒 KO(右フック)
2	2分07秒 TKO(スリーノックダウン)
2	判定3-0(20-18、20-18、20-18)
2	TK0 2'6"
2	判定2-0 / 判定1-1
2	判定3-0 (30-28/30-29/30-28)
2	0:41 TKO(ドクターストップ)
2	1:50 KO(右膝蹴り)
2	判定 0-2 (大川:29-30)(山室:30-30)(御座岡:29-30)
2	TKO 2分40秒
2	判定2-0 (29-28、29-29、29-28)
2	TKO 2分10秒
2	判定0-1(29-29、29-30、29-29)
2	1:17 KO(3ノックダウン:パンチ連打)
2	1:45 KO(2ノックダウン:フック連打)
2	2:42 TKO(タオル投入:背筋挫傷)
2	1:52 KO(3ノックダウン:右フック)
2	2:45 TKO
2	判定3-0 (30-26、30-26、30-27)
2	0:36 KO(右ローキック)
2	2:22 KO(右ローキック)
2	1:17 KO(右ローキック)
2	判定0-3 (46-50、47-50、46-50)
2	判定0-2 (49-49、48-49、48-49)
2	判定0-3 (30-28、30-28、30-29)
2	判定3-0 (三者とも28-29)
2	判定0-2 (29-30/28-29/29-29)
2	判定1-2(28:30 27:30 29:28)
2	2:55 TKO(左フック)
2	1:42 KO(右ハイキック)
2	2:50 KO(右跳び膝蹴り)
2	2:28 TKO(戦意喪失)
2	1:44 TKO(ドクターストップ:右脛裂傷)
2	1:16 KO(左フック)
2	2:05 KO(右ストレート)
2	1:09 TKO(右ストレート)
2	1:38 KO(右フック)
2	2:24 KO
2	0:06 TKO(タオル投入:左膝のダメージ)
2	2:40 KO(右膝蹴り)
2	1:10 KO
2	1:20 KO(右ハイキック)
2	1:48 KO(3ノックダウン:左ミドルキック)
2	1:49 KO(左ストレート)
2	2:26 KO(左膝蹴り)
2	0:26 KO(左ストレート)
2	2:08 KO(2ノックダウン:左膝蹴り)
2	2:32 KO(右フック)
2	2:42 TKO(レフェリーストップ)
2	2:15 KO(跳び膝蹴り)
2	1:00 TKO(ドクターストップ、右脛骨折)
2	TKO(負傷)
2	1:01 KO(左ボディフック)
2	2:19 KO(3ノックダウン:右ローキック)
2	0:34 KO(2ノックダウン:右ストレート)
2	2:54 KO(右ストレート)
