name,yomi_kana,yomi_romaji,yomi_source,gym,orgs,source_urls
ペッシラー・ウォー・ウラチャー,ペッシラー・ウォー・ウラチャー,,published_kana,Wor.Auracha,RISE,https://rise-rc.com/fighter/petchsila-wor-auracha/
ペッシーニン・ソー.プアントーン,ペッシーニン・ソー.プアントーン,,published_kana,Sor.Puangthong Gym,K-1,https://www.k-1.co.jp/fighter/1129
ペッダム・ペッティンディーアカデミー,ペッダム・ペッティンディーアカデミー,,published_kana,Petchyindee Academy,K-1 WORLD GP,https://www.k-1.co.jp/fighter/1510
ペッダム・ペットギャットペット,ペッダム・ペットギャットペット,,published_kana,ペットギャットペットジム,K-1,https://www.k-1.co.jp/fighter/1070
ペッディージャー・オーミークン,ペッディージャー・オーミークン,,published_kana,,,https://ja.wikipedia.org/wiki/ペッディージャー・オーミークン
ペットエジア・バンセーンファイトクラブ,ペットエジア・バンセーンファイトクラブ,,published_kana,Bangsaen Fight Club,RISE,https://rise-rc.com/fighter/phet-a-cheer/
ペットサムイ・シムラ,ペットサムイ・シムラ,,published_kana,志村道場,K-1,https://www.k-1.co.jp/fighter/1321
ペットサンコム・ソー・ソンマイ,ペットサンコム・ソー・ソンマイ,,published_kana,ソー・ソンマイ,RISE,https://rise-rc.com/fighter/petchsaenkom_sorsommai/
ペットセーンセーブ・ソーヂョー.トーンプラーヂン,ペットセーンセーブ・ソーヂョー.トーンプラーヂン,,published_kana,タイ,KNOCK OUT,https://knockoutkb.com/fighters/phetsaensaeb_sor_jor__tongprachin_172
ペットパノムルン・キャットムーカオ,ペットパノムルン・キャットムーカオ,,published_kana,Kiatmoo9,RISE,https://rise-rc.com/fighter/petchpanomrung_kiatmookao/
ペットモンコン・スーンキラーフォイトム,ペットモンコン・スーンキラーフォイトム,,published_kana,Soonkilahuaytom Gym,K-1,https://www.k-1.co.jp/fighter/1365
ペットルンルアン・ソーチャールワン,ペットルンルアン・ソーチャールワン,,published_kana,タイ/ソーチャールワンジム,KNOCK OUT,https://knockoutkb.com/fighters/petchrung_rueng_sor_jaruwun_382
ペットルークオン・サーリージム,ペットルークオン・サーリージム,,published_kana,sarigym,RISE,https://rise-rc.com/fighter/petlookaon-sarigym/
ペッパンガン・モー.ラタナバンディット,ペッパンガン・モー.ラタナバンディット,,published_kana,T-DED99,K-1,https://www.k-1.co.jp/fighter/964
ペップンソン・フォームドジム,ペップンソン・フォームドジム,,published_kana,フォームドジム,KNOCK OUT,https://knockoutkb.com/fighters/phetbunsong_formed_gym_202
ペトル・モラリ,ペトル・モラリ,,published_kana,Kickboxing fearless,RISE,https://rise-rc.com/fighter/petru-morari/
ペトロス・カベリーニョ,ペトロス・カベリーニョ,,published_kana,TEIXEIRA TEAM,K-1,https://www.k-1.co.jp/fighter/1466
ペトロ・ナコネッチニィ,ペトロ・ナコネッチニィ,,published_kana,,,https://ja.wikipedia.org/wiki/ペトロ・ナコネッチニィ
ペドロ・グランホ,ペドロ・グランホ,,published_kana,スペイン/ワールド極真会館,KNOCK OUT,https://knockoutkb.com/fighters/pedro_granjo_453
ペドロ・ゴメス,ペドロ・ゴメス,,published_kana,Santa Fe BRTHAITeam,RISE,https://rise-rc.com/fighter/pedro_gomes/
ペレ・リード,ペレ・リード,,published_kana,,,https://ja.wikipedia.org/wiki/ペレ・リード
ホァン・シュアイルー,ホァン・シュアイルー,,published_kana,WHITE SHARK FIGHT CLUB/CFP,K-1 WORLD GP,https://www.k-1.co.jp/fighter/1590
宝樹 まもる,ホウジュ マモル,Hoju Mamoru,published_kana,勇心館,K-1,https://www.k-1.co.jp/fighter/585
ホクト,ホクト,,published_kana,FAMILIA/CANDY GYM,KNOCK OUT,https://knockoutkb.com/fighters/hokuto_539
星 龍之介,ホシ リュウノスケ,Hoshi Ryunosuke,published_kana,POWER OF DREAM,K-1 WORLD GP|Krush|Krush-EX,https://www.k-1.co.jp/fighter/1248
ホシアス・ヌニェス,ホシアス・ヌニェス,,published_kana,Team Marcelo Salas,K-1,https://www.k-1.co.jp/fighter/1674
星川 大輝,ホシカワ ダイキ,Hoshikawa Daiki,published_kana,,K-1,https://www.k-1.co.jp/fighter/471
ホセ・レイス,ホセ・レイス,,published_kana,,,https://ja.wikipedia.org/wiki/ホセ・レイス
細越 貴己,ホソゴエ タカキ,Hosogoe Takaki,published_kana,,K-1,https://www.k-1.co.jp/fighter/330
細田由里子,ホソダ ユリコ,,published_kana,,,https://ja.wikipedia.org/wiki/細田由里子
堀啓,ホリ ヒラク,,published_kana,,,https://ja.wikipedia.org/wiki/堀啓
堀井 海飛,ホリイ カイト,Horii Kaito,published_kana,空手道柔拳,K-1 WORLD GP|Krush|Krush-EX,https://www.k-1.co.jp/fighter/1247
堀井 翼,ホリイ ツバサ,Horii Tsubasa,published_kana,K-1ジム五反田チームキングス,Krush|Krush-EX,https://www.k-1.co.jp/fighter/955
堀尾 竜司,ホリオ リュウジ,Horio Ryuji,published_kana,TRY HARD GYM,K-1,https://www.k-1.co.jp/fighter/78
ホルヘ・バレラ,ホルヘ・バレラ,,published_kana,Team Jesus Cabello,K-1,https://www.k-1.co.jp/fighter/859
本田ななか,ホンダ ナナカ,Nanaka Honda,published_kana,TRY HARD GYM,RISE,https://rise-rc.com/fighter/honda_nanaka/|https://ja.wikipedia.org/wiki/本田ななか
ボグダン・ストイカ,ボグダン・ストイカ,,published_kana,Stoica Brothers Fight Academy,K-1 WORLD GP,https://www.k-1.co.jp/fighter/1695|https://ja.wikipedia.org/wiki/ボグダン・ストイカ
ボブ・サップ,ボブ・サップ,,published_kana,,,https://ja.wikipedia.org/wiki/ボブ・サップ
ボルドバートル・アルタンドルグーン,ボルドバートル・アルタンドルグーン,,published_kana,SBモンゴル支部/MANDAL FIGHTING GYM,SHOOT BOXING,https://shootboxing.org/fighter/boldbaatar/
ボン太,ボンタ,Bonta,published_kana,,K-1,https://www.k-1.co.jp/fighter/252
ポリナ・ペトゥホーヴァ,ポリナ・ペトゥホーヴァ,,published_kana,Kickboxing Association of Chuvash Republic,K-1,https://www.k-1.co.jp/fighter/847
ポール・スロウィンスキー,ポール・スロウィンスキー,,published_kana,,,https://ja.wikipedia.org/wiki/ポール・スロウィンスキー
ポール・ブリッグス,ポール・ブリッグス,,published_kana,,,https://ja.wikipedia.org/wiki/ポール・ブリッグス
マイク・アラモス,マイク・アラモス,,published_kana,,K-1,https://www.k-1.co.jp/fighter/155
マイク・ザンビディス,マイク・ザンビディス,,published_kana,,,https://ja.wikipedia.org/wiki/マイク・ザンビディス
MIKE JOE,マイク・ジョー,,published_kana,BATTLE FIELD/TEAM J.S.A,K-1,https://www.k-1.co.jp/fighter/1085
マイク・ベルナルド,マイク・ベルナルド,,published_kana,,,https://ja.wikipedia.org/wiki/マイク・ベルナルド
マイケル・“トマホーク”・トンプソン,マイケル・“トマホーク”・トンプソン,,published_kana,,K-1,https://www.k-1.co.jp/fighter/84
マイケル・トンプソン,マイケル・トンプソン,,published_kana,,,https://ja.wikipedia.org/wiki/マイケル・トンプソン_(格闘家)
マイケル・ハンスグット,マイケル・ハンスグット,,published_kana,,,https://ja.wikipedia.org/wiki/マイケル・ハンスグット
マイケル・マクドナルド,マイケル・マクドナルド,,published_kana,,,https://ja.wikipedia.org/wiki/マイケル・マクドナルド_(格闘家)
マイコン・ソウザ,マイコン・ソウザ,,published_kana,Continua la Batalha,K-1,https://www.k-1.co.jp/fighter/1652
マイティ・モー,マイティ・モー,,published_kana,,,https://ja.wikipedia.org/wiki/マイティ・モー
前口太尊,マエグチ タイソン,Tyson Maeguchi,published_kana,飯伏プロレス研究所,RISE,https://rise-rc.com/fighter/maeguchi_tyson/|https://ja.wikipedia.org/wiki/前口太尊
前田 修,マエダ オサム,Maeda Osamu,published_kana,,K-1,https://www.k-1.co.jp/fighter/312
前田憲作,マエダ ケンサク,,published_kana,,,https://ja.wikipedia.org/wiki/前田憲作
前田尚紀,マエダ ヒサノリ,,published_kana,,,https://ja.wikipedia.org/wiki/前田尚紀_(格闘家)|https://www.k-1.co.jp/fighter/588
前田宏行,マエダ ヒロユキ,,published_kana,,,https://ja.wikipedia.org/wiki/前田宏行
前田 勇人,マエダ ユウト,Maeda Yuto,published_kana,K-1ジム福岡チームbeginning,K-1,https://www.k-1.co.jp/fighter/834
前田 洋平,マエダ ヨウヘイ,Maeda Yohei,published_kana,,K-1,https://www.k-1.co.jp/fighter/647
麻央,マオ,Mao,published_kana,K-1ジム心斎橋チームレパード,Krush|Krush-EX,https://www.k-1.co.jp/fighter/1330
マキシム・ネレドバ,マキシム・ネレドバ,,published_kana,,,https://ja.wikipedia.org/wiki/マキシム・ネレドバ
マキシム・バクラノフ,マキシム・バクラノフ,,published_kana,Archangel Michael,K-1 WORLD GP,https://www.k-1.co.jp/fighter/1791
牧野智昭,マキノ トモアキ,,published_kana,,,https://ja.wikipedia.org/wiki/牧野智昭|https://www.k-1.co.jp/fighter/691
牧平 圭太,マキヒラ ケイタ,Makihira Keita,published_kana,HALEO TOP TEAM,K-1,https://www.k-1.co.jp/fighter/10
マキ・チャーチャイ,マキ・チャーチャイ,,published_kana,真樹ジムAICHI,K-1,https://www.k-1.co.jp/fighter/1216
マキ・ドゥワンソンポン,マキ・ドゥワンソンポン,,published_kana,,K-1,https://www.k-1.co.jp/fighter/1154
マグナム酒井,マグナム サカイ,,published_kana,,,https://ja.wikipedia.org/wiki/マグナム酒井
真,マコト,Makoto,published_kana,,K-1,https://www.k-1.co.jp/fighter/527
マゴメド・マゴメドフ,マゴメド・マゴメドフ,,published_kana,,,https://ja.wikipedia.org/wiki/マゴメド・マゴメドフ_(キックボクサー)
将 -masa-,マサ,Masa,published_kana,K-1ジム総本部チームペガサス,K-1,https://www.k-1.co.jp/fighter/313
勝輝,マサキ,Masaki,published_kana,K-1ジム・ウルフ TEAM ASTER,K-1,https://www.k-1.co.jp/fighter/944
正木純子,マサキ ジュンコ,,published_kana,,,https://ja.wikipedia.org/wiki/正木純子
MasakIラジャサクレック,マサキ ラジャサクレック,,published_kana,,,https://ja.wikipedia.org/wiki/MasakIラジャサクレック
雅志,マサシ,Masashi,converted,RIKIX,RISE,https://rise-rc.com/fighter/masashi/
雅治,マサジ,MASAJI,converted,レンジャージム,KNOCK OUT,https://knockoutkb.com/fighters/masaji
魔裟斗,マサト,,published_kana,,,https://ja.wikipedia.org/wiki/魔裟斗
眞暢,マサノブ,Masanobu,published_kana,,K-1,https://www.k-1.co.jp/fighter/69
将大,マサヒロ,Masahiro,published_kana,,K-1,https://www.k-1.co.jp/fighter/151
正巳,マサミ,Masami,published_kana,,K-1,https://www.k-1.co.jp/fighter/617
真美,マサミ,Masami,published_kana,Team ImmortaL,K-1,https://www.k-1.co.jp/fighter/1077
昌也,マサヤ,Masaya,converted,有永道場Team Resolve,RISE,https://rise-rc.com/fighter/masaya/
マサロ・グランダー,マサロ・グランダー,,published_kana,Mike's Gym,K-1,https://www.k-1.co.jp/fighter/68
マシュー・ダールマン,マシュー・ダールマン,,published_kana,Hemmers Gym,K-1,https://www.k-1.co.jp/fighter/1599
増井 侑輝,マスイ ユウキ,Masui Yuki,published_kana,真樹ジムAICHI,K-1,https://www.k-1.co.jp/fighter/1201
増子 航平,マスコ コウヘイ,Masuko Kohei,published_kana,,K-1,https://www.k-1.co.jp/fighter/407
増田 勝海,マスダ カツウミ,Masuda Katsuumi,published_kana,,K-1,https://www.k-1.co.jp/fighter/448
増田 拓英,マスダ ヒロヒデ,Masuda Hirohide,published_kana,BK GYM,Krush|Krush-EX,https://www.k-1.co.jp/fighter/1710
増田博正,マスダ ヒロマサ,,published_kana,,,https://ja.wikipedia.org/wiki/増田博正
益田 亮,マスダ リョウ,Masuda Ryo,published_kana,,K-1,https://www.k-1.co.jp/fighter/152
桝本 翔也,マスモト ショウヤ,Masumoto Shoya,published_kana,K-1 GYM SAGAMI-ONO KREST,Krush|Krush-EX,https://www.k-1.co.jp/fighter/188
町田 光,マチダ ヒカル,Machida Hikaru,published_kana,飯伏プロレス研究所,Krush|Krush-EX|KNOCK OUT,https://www.k-1.co.jp/fighter/1432|https://knockoutkb.com/fighters/machida_hikaru_399|https://ja.wikipedia.org/wiki/町田光
町分 元気,マチブン ゲンキ,Machibun Genki,published_kana,TAD,Krush|Krush-EX,https://www.k-1.co.jp/fighter/1597
マック・パパリイ,マック・パパリイ,,published_kana,Battle-Box,K-1 WORLD GP,https://www.k-1.co.jp/fighter/1738
マッケンナ・ウェイド,マッケンナ・ウェイド,,published_kana,Millennium Martial Arts,K-1 WORLD GP,https://www.k-1.co.jp/fighter/1384
マット・スケルトン,マット・スケルトン,,published_kana,,,https://ja.wikipedia.org/wiki/マット・スケルトン
松井 裕馬,マツイ ユウマ,Matsui Yuma,published_kana,,K-1,https://www.k-1.co.jp/fighter/467
松井 ゆかり,マツイ ユカリ,Matsui Yukari,published_kana,,K-1,https://www.k-1.co.jp/fighter/704
松浦知希,マツウラ トモキ,,published_kana,,,https://ja.wikipedia.org/wiki/松浦知希
松浦信次,マツウラシンジ,,published_kana,,,https://ja.wikipedia.org/wiki/松浦信次
松岡 翔大,マツオカ ショウダイ,Matsuoka Shodai,published_kana,KING CONNECTION,K-1 WORLD GP|Krush|Krush-EX,https://www.k-1.co.jp/fighter/203
松重 孝幸,マツシゲ,Matsushige,published_kana,,K-1,https://www.k-1.co.jp/fighter/522
松下えみ,マツシタ エミ,,published_kana,,,https://ja.wikipedia.org/wiki/松下えみ|https://www.k-1.co.jp/fighter/401
松下 大紀,マツシタ ダイキ,Matsushita Daiki,published_kana,BELIEVE MAN,K-1,https://www.k-1.co.jp/fighter/659
松下武蔵,マツシタ ムサシ,Musashi Matsushita,published_kana,フリー,RISE,https://rise-rc.com/fighter/matsushita_musashi/|https://ja.wikipedia.org/wiki/松下武蔵
松下 裕太,マツシタ ユウタ,Matsushita Yuta,published_kana,,K-1,https://www.k-1.co.jp/fighter/156
松谷 梛,マツタニ キナ,Matsutani Kina,published_kana,キャピタルレイズ fighting GlaNz池袋,Krush|Krush-EX,https://www.k-1.co.jp/fighter/1596
松谷 綺,マツタニ キラ,Matsutani Kira,published_kana,ALONZA ABLAZE,K-1 WORLD GP|Krush|Krush-EX,https://www.k-1.co.jp/fighter/1180|https://ja.wikipedia.org/wiki/松谷綺
松谷 桐,マツタニ キリ,Matsutani Kiri,published_kana,ALONZA ABLAZE,K-1,https://www.k-1.co.jp/fighter/1179
松田利彦,マツダ トシヒコ,,published_kana,,,https://ja.wikipedia.org/wiki/松田利彦_(キックボクサー)
松田玲奈,マツダレナ,,published_kana,,,https://ja.wikipedia.org/wiki/松田玲奈
松永ちゃいるど義弘,マツナガチャイルドヨシヒロ,Matsunaga Child Yoshihiro,published_kana,,K-1,https://www.k-1.co.jp/fighter/523
松野 祐貴,マツノ ユウキ,Matsuno Yuki,published_kana,,K-1,https://www.k-1.co.jp/fighter/253
松花 征也,マツハナ マサヤ,Matsuhana Masaya,published_kana,リバーサルジム横浜グランドスラム,K-1,https://www.k-1.co.jp/fighter/952
松葉 斗哉,マツバ トウヤ,Matsuba Toya,published_kana,昇龍會,K-1,https://www.k-1.co.jp/fighter/1312
松村☆D☆HIRO克,マツムラ ディー ヒロカツ,Matsumura D Hirokatsu,published_kana,K-1ジム三軒茶屋シルバーウルフ,K-1,https://www.k-1.co.jp/fighter/377
松村 英明,マツムラ ヒデアキ,Matsumura Hideaki,published_kana,K-1ジム三軒茶屋シルバーウルフ,K-1,https://www.k-1.co.jp/fighter/848
松本 篤人,マツモト アツト,Matsumoto Atsuto,published_kana,バンゲリングベイ・スピリット,K-1 WORLD GP|Krush|Krush-EX,https://www.k-1.co.jp/fighter/348
松本 和樹,マツモト カズキ,Matsumoto Kazuki,published_kana,K-1ジム川口ブルードラゴン,K-1 WORLD GP|Krush|Krush-EX,https://www.k-1.co.jp/fighter/1208
松本竜大,マツモト タツヒロ,,published_kana,,,https://ja.wikipedia.org/wiki/松本竜大
松本哉朗,マツモト トシオ,,published_kana,,,https://ja.wikipedia.org/wiki/松本哉朗
松本 愛斗,マツモト ナルト,Matsumoto Naruto,published_kana,月心会チーム侍,Krush|Krush-EX,https://www.k-1.co.jp/fighter/1709
松本 海翔,マツモト ハルト,Matsumoto Haruto,published_kana,TAD,K-1 WORLD GP|Krush|Krush-EX,https://www.k-1.co.jp/fighter/1357
松本 日向,マツモト ヒナタ,Matsumoto Hinata,published_kana,K-1ジム三軒茶屋シルバーウルフ,K-1 WORLD GP|Krush|Krush-EX,https://www.k-1.co.jp/fighter/996
松本芳道,マツモト ヨシミチ,,published_kana,,,https://ja.wikipedia.org/wiki/松本芳道
松本 陸,マツモト リク,Matsumoto Riku,published_kana,TAD,K-1,https://www.k-1.co.jp/fighter/1117
松本 涼雅,マツモト リョウガ,Matsumoto Ryoga,published_kana,月心会チーム侍,K-1 WORLD GP|Krush|Krush-EX,https://www.k-1.co.jp/fighter/986
松山 勇汰,マツヤマ ユウタ,Matsuyama Yuta,published_kana,ALONZA ABLAZE,K-1 WORLD GP|Krush|Krush-EX,https://www.k-1.co.jp/fighter/1125
マティアス・ガルシア,マティアス・ガルシア,,published_kana,Corrales Kick Center,K-1 WORLD GP,https://www.k-1.co.jp/fighter/1786
マテウス・ノゲイラ,マテウス・ノゲイラ,,published_kana,TEIXEIRA TEAM,K-1,https://www.k-1.co.jp/fighter/1673
マテウス・ピノキオ,マテウス・ピノキオ,,published_kana,Altamiro Fight Club,K-1,https://www.k-1.co.jp/fighter/1642
マテウス・マチャド,マテウス・マチャド,,published_kana,CF HOUSE,K-1 WORLD GP,https://www.k-1.co.jp/fighter/1785
真奈,マナ,Mana,published_kana,,K-1,https://www.k-1.co.jp/fighter/402
学武,マナブ,Manabu,published_kana,,K-1,https://www.k-1.co.jp/fighter/89
マヌエル・メネンデス,マヌエル・メネンデス,,published_kana,TAD,K-1 WORLD GP,https://www.k-1.co.jp/fighter/1796
マノエル・ドス・サントス,マノエル・ドス・サントス,,published_kana,Team LGT,K-1 WORLD GP,https://www.k-1.co.jp/fighter/1766
マノリス・カリスティス,マノリス・カリスティス,,published_kana,NAS CAMP- SOR DECHAPANT,K-1,https://www.k-1.co.jp/fighter/1579
マハムード・サッタリ,マハムード・サッタリ,,published_kana,TEAM大和魂,K-1 WORLD GP|Krush|Krush-EX,https://www.k-1.co.jp/fighter/1095
真優,マヒロ,Mahiro,published_kana,月心会チーム侍,K-1 WORLD GP|Krush|Krush-EX,https://www.k-1.co.jp/fighter/829|https://ja.wikipedia.org/wiki/前薗真優
マフィア・ペットモンコンディー,マフィア・ペットモンコンディー,,published_kana,Petchnongki Gym,K-1 WORLD GP,https://www.k-1.co.jp/fighter/1582
マラット・グレゴリアン,マラット・グレゴリアン,,published_kana,,K-1,https://www.k-1.co.jp/fighter/45
